graph_ordinal	t_begin_ns	key	key_ordinal	topology_digest	pointer_digest	n_nodes	n_tokens	n_outputs	n_kv	n_rs	enabled	compatible	properties_changed	change_reason	change_node	change_op	change_name	change_categories	warmup_before	warmup_after	action	executable	host_us	device_ms
746	1788563406568440549	0x7f4033e2f3b0	1	0dfa7fc3533697c4	f37601634774cb4b	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	473	4.0142
747	1788563406573265476	0x7f4033e2f3b0	1	0dfa7fc3533697c4	f37601634774cb4b	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	477	3.7271
748	1788563406577790961	0x7f4033e2f3b0	1	0dfa7fc3533697c4	f37601634774cb4b	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	470	3.7340
749	1788563406582314723	0x7f4033e2f3b0	1	0dfa7fc3533697c4	f37601634774cb4b	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	471	3.7346
750	1788563406586842873	0x7f4033e2f3b0	1	0dfa7fc3533697c4	f37601634774cb4b	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	472	3.7227
751	1788563406591358409	0x7f4033e2f3b0	1	0dfa7fc3533697c4	f37601634774cb4b	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	468	3.7261
752	1788563406595953564	0x7f4033e2f3b0	1	0dfa7fc3533697c4	f37601634774cb4b	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	592	3.7398
753	1788563406600595508	0x7f4033e2f3b0	1	0dfa7fc3533697c4	f37601634774cb4b	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	470	3.7353
754	1788563406605125060	0x7f4033e2f3b0	1	0dfa7fc3533697c4	f37601634774cb4b	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	471	3.7164
755	1788563406609639064	0x7f4033e2f3b0	1	0dfa7fc3533697c4	f37601634774cb4b	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	468	3.7455
756	1788563406614174197	0x7f4033e2f3b0	1	0dfa7fc3533697c4	f37601634774cb4b	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	471	3.7316
757	1788563406618706464	0x7f4033e2f3b0	1	0dfa7fc3533697c4	f37601634774cb4b	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	468	3.7420
758	1788563406623231488	0x7f4033e2f3b0	1	0dfa7fc3533697c4	f37601634774cb4b	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	468	3.7274
759	1788563406627847623	0x7f4033e2f3b0	1	0dfa7fc3533697c4	f37601634774cb4b	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	506	3.7468
760	1788563406632423913	0x7f4033e2f3b0	1	0dfa7fc3533697c4	f37601634774cb4b	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	468	3.7371
761	1788563406636949268	0x7f4033e2f3b0	1	0dfa7fc3533697c4	f37601634774cb4b	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	470	3.7248
762	1788563406641466527	0x7f4033e2f3b0	1	0dfa7fc3533697c4	f37601634774cb4b	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	465	3.7325
763	1788563406645989187	0x7f4033e2f3b0	1	0dfa7fc3533697c4	f37601634774cb4b	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	469	3.7348
764	1788563406650529349	0x7f4033e2f3b0	1	0dfa7fc3533697c4	f37601634774cb4b	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	477	3.7364
765	1788563406655064933	0x7f4033e2f3b0	1	0dfa7fc3533697c4	f37601634774cb4b	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	471	3.7172
766	1788563406659576532	0x7f4033e2f3b0	1	0dfa7fc3533697c4	f37601634774cb4b	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	467	3.7492
767	1788563406664118317	0x7f4033e2f3b0	1	0dfa7fc3533697c4	f37601634774cb4b	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	468	3.7367
768	1788563406668649042	0x7f4033e2f3b0	1	0dfa7fc3533697c4	f37601634774cb4b	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	467	3.7341
769	1788563406673174216	0x7f4033e2f3b0	1	0dfa7fc3533697c4	f37601634774cb4b	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	468	3.7194
770	1788563406677675786	0x7f4033e2f3b0	1	0dfa7fc3533697c4	f37601634774cb4b	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	467	3.7403
771	1788563406682212392	0x7f4033e2f3b0	1	0dfa7fc3533697c4	f37601634774cb4b	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	470	3.7147
772	1788563406686718961	0x7f4033e2f3b0	1	0dfa7fc3533697c4	f37601634774cb4b	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	467	3.7200
773	1788563406691225711	0x7f4033e2f3b0	1	0dfa7fc3533697c4	f37601634774cb4b	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	469	3.7411
774	1788563406695764240	0x7f4033e2f3b0	1	0dfa7fc3533697c4	f37601634774cb4b	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	468	3.7194
775	1788563406700267583	0x7f4033e2f3b0	1	0dfa7fc3533697c4	f37601634774cb4b	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	467	3.7382
776	1788563406704796515	0x7f4033e2f3b0	1	0dfa7fc3533697c4	f37601634774cb4b	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	467	3.7251
777	1788563406709303264	0x7f4033e2f3b0	1	0dfa7fc3533697c4	f37601634774cb4b	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	467	3.7448
778	1788563406713834089	0x7f4033e2f3b0	1	0dfa7fc3533697c4	f37601634774cb4b	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	464	3.7361
779	1788563406718357410	0x7f4033e2f3b0	1	0dfa7fc3533697c4	f37601634774cb4b	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	464	3.7208
780	1788563406722860142	0x7f4033e2f3b0	1	0dfa7fc3533697c4	f37601634774cb4b	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	468	3.7336
781	1788563406727376890	0x7f4033e2f3b0	1	0dfa7fc3533697c4	f37601634774cb4b	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	476	3.7362
782	1788563408292005892	0x7f4033e2f3b0	1	dbdb0ad78cf67443	e457b45e760a30ee	1459	252	0	256	-1	1	1	1	structure	0	GET_ROWS	model.input_embed	shape,data	1	0	direct	none	3327	16.0243
783	1788563408311064296	0x7f4033e2f3b0	1	5e879b663492f411	24d0b01fd983f472	1459	4	1	256	-1	1	1	1	structure	0	GET_ROWS	model.input_embed	shape,data	0	0	direct	none	2473	4.5875
784	1788563408317003305	0x7f4033e2f3b0	1	0fdbf3977c990123	1b9db2339e566765	1459	1	1	512	-1	1	1	1	structure	0	GET_ROWS	model.input_embed	shape,data	0	0	direct	none	2175	4.1780
785	1788563408321992360	0x7f4033e2f3b0	1	0fdbf3977c990123	1b9db2339e566765	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	0	1	capture	update	1658	4.9078
786	1788563408327703570	0x7f4033e2f3b0	1	0fdbf3977c990123	1b9db2339e566765	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	474	3.7250
787	1788563408332223124	0x7f4033e2f3b0	1	0fdbf3977c990123	1b9db2339e566765	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	474	3.7332
788	1788563408336745914	0x7f4033e2f3b0	1	0fdbf3977c990123	1b9db2339e566765	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	470	3.7156
789	1788563408341255689	0x7f4033e2f3b0	1	0fdbf3977c990123	1b9db2339e566765	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	473	3.7335
790	1788563408345784390	0x7f4033e2f3b0	1	0fdbf3977c990123	1b9db2339e566765	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	469	3.7422
791	1788563408350313702	0x7f4033e2f3b0	1	0fdbf3977c990123	1b9db2339e566765	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	471	3.7390
792	1788563408354848304	0x7f4033e2f3b0	1	0fdbf3977c990123	1b9db2339e566765	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	469	3.7225
793	1788563408359354563	0x7f4033e2f3b0	1	0fdbf3977c990123	1b9db2339e566765	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	470	3.7549
794	1788563408363900927	0x7f4033e2f3b0	1	0fdbf3977c990123	1b9db2339e566765	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	472	3.7308
795	1788563408368421783	0x7f4033e2f3b0	1	0fdbf3977c990123	1b9db2339e566765	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	469	3.7304
796	1788563408372946606	0x7f4033e2f3b0	1	0fdbf3977c990123	1b9db2339e566765	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	474	3.7312
797	1788563408377475297	0x7f4033e2f3b0	1	0fdbf3977c990123	1b9db2339e566765	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	469	3.7316
798	1788563408381994901	0x7f4033e2f3b0	1	0fdbf3977c990123	1b9db2339e566765	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	473	3.7402
799	1788563408386530104	0x7f4033e2f3b0	1	0fdbf3977c990123	1b9db2339e566765	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	468	3.7266
800	1788563408391045009	0x7f4033e2f3b0	1	0fdbf3977c990123	1b9db2339e566765	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	470	3.7414
801	1788563408395576235	0x7f4033e2f3b0	1	0fdbf3977c990123	1b9db2339e566765	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	468	3.7323
802	1788563408400096560	0x7f4033e2f3b0	1	0fdbf3977c990123	1b9db2339e566765	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	470	3.7459
803	1788563408404634598	0x7f4033e2f3b0	1	0fdbf3977c990123	1b9db2339e566765	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	473	3.7138
804	1788563408409149543	0x7f4033e2f3b0	1	0fdbf3977c990123	1b9db2339e566765	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	471	3.7417
805	1788563408413682131	0x7f4033e2f3b0	1	0fdbf3977c990123	1b9db2339e566765	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	468	3.7355
806	1788563408418204480	0x7f4033e2f3b0	1	0fdbf3977c990123	1b9db2339e566765	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	470	3.7111
807	1788563408422718694	0x7f4033e2f3b0	1	0fdbf3977c990123	1b9db2339e566765	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	478	3.7307
808	1788563408428367407	0x7f4033e2f3b0	1	0fdbf3977c990123	1b9db2339e566765	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	475	3.7542
809	1788563408432686665	0x7f4033e2f3b0	1	da7570afdbb81394	6251e6629d4a96ec	1459	252	0	256	-1	1	1	1	structure	0	GET_ROWS	model.input_embed	shape,data	1	0	direct	none	3094	16.0450
810	1788563408452895750	0x7f4033e2f3b0	1	0fdbf3977c990123	1b9db2339e566765	1459	1	1	512	-1	1	1	1	structure	0	GET_ROWS	model.input_embed	shape,data	0	0	direct	none	2167	4.2410
811	1788563408457699988	0x7f4033e2f3b0	1	802ba1f19f5ea689	34c052eb6c71073b	1459	4	1	256	-1	1	1	1	structure	0	GET_ROWS	model.input_embed	shape,data	0	0	direct	none	2456	4.5619
812	1788563408463756266	0x7f4033e2f3b0	1	d702fd6fe588b6cb	20f1f5a0effcc87d	1459	2	2	512	-1	1	1	1	structure	0	GET_ROWS	model.input_embed	shape,data	0	0	direct	none	2424	4.5355
813	1788563408469331541	0x7f4033e2f3b0	1	d702fd6fe588b6cb	20f1f5a0effcc87d	1459	2	2	512	-1	1	1	0	none	-1	-	-	-	0	1	capture	reinstantiate	2572	6.1342
814	1788563408476507491	0x7f4033e2f3b0	1	d702fd6fe588b6cb	20f1f5a0effcc87d	1459	2	2	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	476	4.0290
815	1788563408481582408	0x7f4033e2f3b0	1	d702fd6fe588b6cb	20f1f5a0effcc87d	1459	2	2	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	490	4.0365
816	1788563408486663215	0x7f4033e2f3b0	1	d702fd6fe588b6cb	20f1f5a0effcc87d	1459	2	2	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	473	4.0113
817	1788563408491703847	0x7f4033e2f3b0	1	d702fd6fe588b6cb	20f1f5a0effcc87d	1459	2	2	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	470	4.0153
818	1788563408496748476	0x7f4033e2f3b0	1	d702fd6fe588b6cb	20f1f5a0effcc87d	1459	2	2	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	471	4.0433
819	1788563408501821950	0x7f4033e2f3b0	1	d702fd6fe588b6cb	20f1f5a0effcc87d	1459	2	2	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	471	4.0148
820	1788563408506867300	0x7f4033e2f3b0	1	d702fd6fe588b6cb	20f1f5a0effcc87d	1459	2	2	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	476	4.0432
821	1788563408511935805	0x7f4033e2f3b0	1	d702fd6fe588b6cb	20f1f5a0effcc87d	1459	2	2	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	472	4.0217
822	1788563408516989771	0x7f4033e2f3b0	1	d702fd6fe588b6cb	20f1f5a0effcc87d	1459	2	2	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	473	4.0180
823	1788563408522032527	0x7f4033e2f3b0	1	d702fd6fe588b6cb	20f1f5a0effcc87d	1459	2	2	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	473	4.0290
824	1788563408527086274	0x7f4033e2f3b0	1	d702fd6fe588b6cb	20f1f5a0effcc87d	1459	2	2	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	473	4.0251
825	1788563408532139689	0x7f4033e2f3b0	1	d702fd6fe588b6cb	20f1f5a0effcc87d	1459	2	2	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	473	4.0323
826	1788563408537198606	0x7f4033e2f3b0	1	d702fd6fe588b6cb	20f1f5a0effcc87d	1459	2	2	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	474	4.0277
827	1788563408542253404	0x7f4033e2f3b0	1	d702fd6fe588b6cb	20f1f5a0effcc87d	1459	2	2	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	473	4.0079
828	1788563408547288004	0x7f4033e2f3b0	1	d702fd6fe588b6cb	20f1f5a0effcc87d	1459	2	2	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	472	4.0274
829	1788563408552370886	0x7f4033e2f3b0	1	d702fd6fe588b6cb	20f1f5a0effcc87d	1459	2	2	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	477	4.0284
830	1788563408557455340	0x7f4033e2f3b0	1	d702fd6fe588b6cb	20f1f5a0effcc87d	1459	2	2	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	472	4.0159
831	1788563408562506671	0x7f4033e2f3b0	1	d702fd6fe588b6cb	20f1f5a0effcc87d	1459	2	2	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	470	4.0474
832	1788563408567589423	0x7f4033e2f3b0	1	d702fd6fe588b6cb	20f1f5a0effcc87d	1459	2	2	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	470	4.0134
833	1788563408572701869	0x7f4033e2f3b0	1	d702fd6fe588b6cb	20f1f5a0effcc87d	1459	2	2	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	480	4.0325
834	1788563408577911678	0x7f4033e2f3b0	1	d702fd6fe588b6cb	20f1f5a0effcc87d	1459	2	2	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	579	4.0348
835	1788563408583082765	0x7f4033e2f3b0	1	d702fd6fe588b6cb	20f1f5a0effcc87d	1459	2	2	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	477	4.0214
836	1788563408588155728	0x7f4033e2f3b0	1	d702fd6fe588b6cb	20f1f5a0effcc87d	1459	2	2	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	473	4.0322
837	1788563408593231255	0x7f4033e2f3b0	1	d702fd6fe588b6cb	20f1f5a0effcc87d	1459	2	2	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	471	4.0200
838	1788563408598291383	0x7f4033e2f3b0	1	d702fd6fe588b6cb	20f1f5a0effcc87d	1459	2	2	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	472	4.0010
839	1788563408603328328	0x7f4033e2f3b0	1	d702fd6fe588b6cb	20f1f5a0effcc87d	1459	2	2	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	469	4.0351
840	1788563408608585016	0x7f4033e2f3b0	1	d702fd6fe588b6cb	20f1f5a0effcc87d	1459	2	2	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	563	4.0372
841	1788563408613753588	0x7f4033e2f3b0	1	d702fd6fe588b6cb	20f1f5a0effcc87d	1459	2	2	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	472	4.0243
842	1788563408618814978	0x7f4033e2f3b0	1	d702fd6fe588b6cb	20f1f5a0effcc87d	1459	2	2	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	470	4.0392
843	1788563408624346492	0x7f4033e2f3b0	1	0fdbf3977c990123	1b9db2339e566765	1459	1	1	512	-1	1	1	1	structure	0	GET_ROWS	model.input_embed	shape,data	1	0	direct	none	2133	4.1935
844	1788563408629353531	0x7f4033e2f3b0	1	0fdbf3977c990123	1b9db2339e566765	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	0	1	capture	reinstantiate	2327	5.5844
845	1788563408635749386	0x7f4033e2f3b0	1	0fdbf3977c990123	1b9db2339e566765	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	473	3.7268
846	1788563408640264081	0x7f4033e2f3b0	1	0fdbf3977c990123	1b9db2339e566765	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	473	3.7353
847	1788563408644823379	0x7f4033e2f3b0	1	0fdbf3977c990123	1b9db2339e566765	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	470	3.7377
848	1788563408649357500	0x7f4033e2f3b0	1	0fdbf3977c990123	1b9db2339e566765	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	471	3.7217
849	1788563408653866935	0x7f4033e2f3b0	1	0fdbf3977c990123	1b9db2339e566765	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	473	3.7294
850	1788563408658394965	0x7f4033e2f3b0	1	0fdbf3977c990123	1b9db2339e566765	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	508	3.7334
851	1788563408662951668	0x7f4033e2f3b0	1	0fdbf3977c990123	1b9db2339e566765	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	471	3.7369
852	1788563408667484196	0x7f4033e2f3b0	1	0fdbf3977c990123	1b9db2339e566765	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	469	3.7189
853	1788563408671985896	0x7f4033e2f3b0	1	0fdbf3977c990123	1b9db2339e566765	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	508	3.7488
854	1788563408676566474	0x7f4033e2f3b0	1	0fdbf3977c990123	1b9db2339e566765	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	469	3.7333
855	1788563408681112428	0x7f4033e2f3b0	1	0fdbf3977c990123	1b9db2339e566765	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	478	3.7396
856	1788563408685652881	0x7f4033e2f3b0	1	0fdbf3977c990123	1b9db2339e566765	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	472	3.7306
857	1788563408690186881	0x7f4033e2f3b0	1	0fdbf3977c990123	1b9db2339e566765	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	473	3.7368
858	1788563408694792727	0x7f4033e2f3b0	1	0fdbf3977c990123	1b9db2339e566765	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	595	3.7434
859	1788563408699453796	0x7f4033e2f3b0	1	0fdbf3977c990123	1b9db2339e566765	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	471	3.7261
860	1788563408703972158	0x7f4033e2f3b0	1	0fdbf3977c990123	1b9db2339e566765	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	474	3.7387
861	1788563408708510246	0x7f4033e2f3b0	1	0fdbf3977c990123	1b9db2339e566765	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	470	3.7350
862	1788563408713050990	0x7f4033e2f3b0	1	0fdbf3977c990123	1b9db2339e566765	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	478	3.7435
863	1788563408717596532	0x7f4033e2f3b0	1	0fdbf3977c990123	1b9db2339e566765	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	469	3.7219
864	1788563408722110666	0x7f4033e2f3b0	1	0fdbf3977c990123	1b9db2339e566765	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	472	3.7522
865	1788563408726661899	0x7f4033e2f3b0	1	0fdbf3977c990123	1b9db2339e566765	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	468	3.7397
866	1788563408731187745	0x7f4033e2f3b0	1	0fdbf3977c990123	1b9db2339e566765	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	471	3.7397
867	1788563408735730772	0x7f4033e2f3b0	1	0fdbf3977c990123	1b9db2339e566765	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	476	3.7258
868	1788563408740273399	0x7f4033e2f3b0	1	0fdbf3977c990123	1b9db2339e566765	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	480	3.7497
869	1788563408744831606	0x7f4033e2f3b0	1	0fdbf3977c990123	1b9db2339e566765	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	475	3.7163
870	1788563408749342864	0x7f4033e2f3b0	1	0fdbf3977c990123	1b9db2339e566765	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	471	3.7190
871	1788563408753869220	0x7f4033e2f3b0	1	0fdbf3977c990123	1b9db2339e566765	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	478	3.7394
872	1788563408758418319	0x7f4033e2f3b0	1	0fdbf3977c990123	1b9db2339e566765	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	472	3.7207
873	1788563408762934927	0x7f4033e2f3b0	1	0fdbf3977c990123	1b9db2339e566765	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	475	3.7307
874	1788563408767459270	0x7f4033e2f3b0	1	0fdbf3977c990123	1b9db2339e566765	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	471	3.7280
875	1788563408771974305	0x7f4033e2f3b0	1	0fdbf3977c990123	1b9db2339e566765	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	472	3.7452
876	1788563408776508667	0x7f4033e2f3b0	1	0fdbf3977c990123	1b9db2339e566765	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	469	3.7309
877	1788563408781029824	0x7f4033e2f3b0	1	0fdbf3977c990123	1b9db2339e566765	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	472	3.7244
878	1788563408785549337	0x7f4033e2f3b0	1	0fdbf3977c990123	1b9db2339e566765	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	469	3.7216
879	1788563408790063851	0x7f4033e2f3b0	1	0fdbf3977c990123	1b9db2339e566765	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	471	3.7435
880	1788563408794600437	0x7f4033e2f3b0	1	0fdbf3977c990123	1b9db2339e566765	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	469	3.7356
881	1788563408799121864	0x7f4033e2f3b0	1	0fdbf3977c990123	1b9db2339e566765	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	470	3.7224
882	1788563408803634645	0x7f4033e2f3b0	1	0fdbf3977c990123	1b9db2339e566765	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	469	3.7389
883	1788563408808159589	0x7f4033e2f3b0	1	0fdbf3977c990123	1b9db2339e566765	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	472	3.7271
884	1788563408812673092	0x7f4033e2f3b0	1	0fdbf3977c990123	1b9db2339e566765	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	468	3.7380
885	1788563408817201071	0x7f4033e2f3b0	1	0fdbf3977c990123	1b9db2339e566765	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	472	3.7324
886	1788563408821727928	0x7f4033e2f3b0	1	0fdbf3977c990123	1b9db2339e566765	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	468	3.7479
887	1788563408826260827	0x7f4033e2f3b0	1	0fdbf3977c990123	1b9db2339e566765	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	471	3.7330
888	1788563408830788085	0x7f4033e2f3b0	1	0fdbf3977c990123	1b9db2339e566765	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	469	3.7321
889	1788563408835304393	0x7f4033e2f3b0	1	0fdbf3977c990123	1b9db2339e566765	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	471	3.7240
890	1788563408839822454	0x7f4033e2f3b0	1	0fdbf3977c990123	1b9db2339e566765	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	469	3.7296
891	1788563408844338160	0x7f4033e2f3b0	1	0fdbf3977c990123	1b9db2339e566765	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	468	3.7373
892	1788563408848861892	0x7f4033e2f3b0	1	0fdbf3977c990123	1b9db2339e566765	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	470	3.7115
893	1788563408853358523	0x7f4033e2f3b0	1	0fdbf3977c990123	1b9db2339e566765	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	468	3.7483
