graph_ordinal	t_begin_ns	key	key_ordinal	topology_digest	pointer_digest	n_nodes	n_tokens	n_outputs	n_kv	n_rs	enabled	compatible	properties_changed	change_reason	change_node	change_op	change_name	change_categories	warmup_before	warmup_after	action	executable	host_us	device_ms
744	1788554049339457380	0x7f42530c63b0	1	0dfa7fc3533697c4	8588085eed2ad04e	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	676	3.7802
745	1788554049344422808	0x7f42530c63b0	1	0dfa7fc3533697c4	8588085eed2ad04e	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	699	4.0444
746	1788554049349778589	0x7f42530c63b0	1	0dfa7fc3533697c4	8588085eed2ad04e	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	1644	4.0562
747	1788554049356102810	0x7f42530c63b0	1	0dfa7fc3533697c4	8588085eed2ad04e	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	709	4.0578
748	1788554049361507413	0x7f42530c63b0	1	0dfa7fc3533697c4	8588085eed2ad04e	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	687	3.9832
749	1788554049366797721	0x7f42530c63b0	1	0dfa7fc3533697c4	8588085eed2ad04e	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	706	3.9342
750	1788554049371945091	0x7f42530c63b0	1	0dfa7fc3533697c4	8588085eed2ad04e	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	685	3.8061
751	1788554049376949632	0x7f42530c63b0	1	0dfa7fc3533697c4	8588085eed2ad04e	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	699	4.0383
752	1788554049382218961	0x7f42530c63b0	1	0dfa7fc3533697c4	8588085eed2ad04e	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	702	4.0442
753	1788554049387450378	0x7f42530c63b0	1	0dfa7fc3533697c4	8588085eed2ad04e	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	727	4.0966
754	1788554049392814976	0x7f42530c63b0	1	0dfa7fc3533697c4	8588085eed2ad04e	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	705	3.9844
755	1788554049398120774	0x7f42530c63b0	1	0dfa7fc3533697c4	8588085eed2ad04e	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	714	3.8844
756	1788554049403172373	0x7f42530c63b0	1	0dfa7fc3533697c4	8588085eed2ad04e	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	676	4.1218
757	1788554049408558622	0x7f42530c63b0	1	0dfa7fc3533697c4	8588085eed2ad04e	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	682	3.8264
758	1788554049413567081	0x7f42530c63b0	1	0dfa7fc3533697c4	8588085eed2ad04e	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	682	4.0454
759	1788554049418813667	0x7f42530c63b0	1	0dfa7fc3533697c4	8588085eed2ad04e	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	704	4.0296
760	1788554049424005911	0x7f42530c63b0	1	0dfa7fc3533697c4	8588085eed2ad04e	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	681	3.7463
761	1788554049428895456	0x7f42530c63b0	1	0dfa7fc3533697c4	8588085eed2ad04e	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	682	3.9046
762	1788554049433977293	0x7f42530c63b0	1	0dfa7fc3533697c4	8588085eed2ad04e	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	701	3.7609
763	1788554049438962247	0x7f42530c63b0	1	0dfa7fc3533697c4	8588085eed2ad04e	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	683	4.0423
764	1788554049444187343	0x7f42530c63b0	1	0dfa7fc3533697c4	8588085eed2ad04e	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	677	4.0453
765	1788554049449387271	0x7f42530c63b0	1	0dfa7fc3533697c4	8588085eed2ad04e	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	694	4.0668
766	1788554049454723346	0x7f42530c63b0	1	0dfa7fc3533697c4	8588085eed2ad04e	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	726	4.0036
767	1788554049459966936	0x7f42530c63b0	1	0dfa7fc3533697c4	8588085eed2ad04e	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	692	3.9385
768	1788554049465105399	0x7f42530c63b0	1	0dfa7fc3533697c4	8588085eed2ad04e	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	684	3.7732
769	1788554049470093820	0x7f42530c63b0	1	0dfa7fc3533697c4	8588085eed2ad04e	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	711	4.0327
770	1788554049475381734	0x7f42530c63b0	1	0dfa7fc3533697c4	8588085eed2ad04e	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	684	4.0290
771	1788554049480548821	0x7f42530c63b0	1	0dfa7fc3533697c4	8588085eed2ad04e	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	678	3.7539
772	1788554049485440931	0x7f42530c63b0	1	0dfa7fc3533697c4	8588085eed2ad04e	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	681	3.8687
773	1788554049490449981	0x7f42530c63b0	1	0dfa7fc3533697c4	8588085eed2ad04e	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	679	3.8161
774	1788554049495462096	0x7f42530c63b0	1	0dfa7fc3533697c4	8588085eed2ad04e	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	677	4.0275
775	1788554049500640254	0x7f42530c63b0	1	0dfa7fc3533697c4	8588085eed2ad04e	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	703	3.9324
776	1788554049505764741	0x7f42530c63b0	1	0dfa7fc3533697c4	8588085eed2ad04e	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	682	3.9869
777	1788554049511123858	0x7f42530c63b0	1	0dfa7fc3533697c4	8588085eed2ad04e	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	682	3.9909
778	1788554049516319529	0x7f42530c63b0	1	0dfa7fc3533697c4	8588085eed2ad04e	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	689	4.0278
779	1788554049521845289	0x7f42530c63b0	1	0dfa7fc3533697c4	8588085eed2ad04e	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	693	3.8489
780	1788554049527015973	0x7f42530c63b0	1	0dfa7fc3533697c4	8588085eed2ad04e	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	700	4.0511
781	1788554049532682688	0x7f42530c63b0	1	0dfa7fc3533697c4	8588085eed2ad04e	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	707	3.8179
782	1788554051128300111	0x7f42530c63b0	1	dbdb0ad78cf67443	ced6d452629875b4	1459	-1	-1	256	-1	1	1	1	structure	0	GET_ROWS	model.input_embed	shape,data	1	0	direct	none	5156	17.3833
783	1788554051150159144	0x7f42530c63b0	1	5e879b663492f411	da6dad2d538c7885	1459	-1	-1	256	-1	1	1	1	structure	0	GET_ROWS	model.input_embed	shape,data	0	0	direct	none	4647	5.1316
784	1788554051157644777	0x7f42530c63b0	1	0fdbf3977c990123	d3c2881e53d67dec	1459	-1	-1	512	-1	1	1	1	structure	0	GET_ROWS	model.input_embed	shape,data	0	0	direct	none	4039	4.8085
785	1788554051163740919	0x7f42530c63b0	1	0fdbf3977c990123	d3c2881e53d67dec	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	0	1	capture	update	2965	6.1470
786	1788554051171144837	0x7f42530c63b0	1	0fdbf3977c990123	d3c2881e53d67dec	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	743	4.0344
787	1788554051176404087	0x7f42530c63b0	1	0fdbf3977c990123	d3c2881e53d67dec	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	705	4.0892
788	1788554051181771380	0x7f42530c63b0	1	0fdbf3977c990123	d3c2881e53d67dec	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	664	4.0050
789	1788554051186983832	0x7f42530c63b0	1	0fdbf3977c990123	d3c2881e53d67dec	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	711	4.0189
790	1788554051192352598	0x7f42530c63b0	1	0fdbf3977c990123	d3c2881e53d67dec	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	743	3.9252
791	1788554051197524263	0x7f42530c63b0	1	0fdbf3977c990123	d3c2881e53d67dec	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	702	3.8533
792	1788554051202593255	0x7f42530c63b0	1	0fdbf3977c990123	d3c2881e53d67dec	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	683	4.0285
793	1788554051207876691	0x7f42530c63b0	1	0fdbf3977c990123	d3c2881e53d67dec	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	729	4.0094
794	1788554051212998092	0x7f42530c63b0	1	0fdbf3977c990123	d3c2881e53d67dec	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	633	4.0936
795	1788554051218222035	0x7f42530c63b0	1	0fdbf3977c990123	d3c2881e53d67dec	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	709	3.9450
796	1788554051223425551	0x7f42530c63b0	1	0fdbf3977c990123	d3c2881e53d67dec	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	710	3.9956
797	1788554051228593539	0x7f42530c63b0	1	0fdbf3977c990123	d3c2881e53d67dec	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	700	3.8358
798	1788554051233667741	0x7f42530c63b0	1	0fdbf3977c990123	d3c2881e53d67dec	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	716	4.0271
799	1788554051238941348	0x7f42530c63b0	1	0fdbf3977c990123	d3c2881e53d67dec	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	711	4.0306
800	1788554051244229432	0x7f42530c63b0	1	0fdbf3977c990123	d3c2881e53d67dec	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	734	4.1567
801	1788554051249883103	0x7f42530c63b0	1	0fdbf3977c990123	d3c2881e53d67dec	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	719	3.8844
802	1788554051255033879	0x7f42530c63b0	1	0fdbf3977c990123	d3c2881e53d67dec	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	712	3.9314
803	1788554051260867037	0x7f42530c63b0	1	0fdbf3977c990123	d3c2881e53d67dec	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	765	3.7621
804	1788554051266062878	0x7f42530c63b0	1	0fdbf3977c990123	d3c2881e53d67dec	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	701	3.7724
805	1788554051271076676	0x7f42530c63b0	1	0fdbf3977c990123	d3c2881e53d67dec	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	688	4.0335
806	1788554051276377454	0x7f42530c63b0	1	0fdbf3977c990123	d3c2881e53d67dec	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	689	3.9062
807	1788554051281847530	0x7f42530c63b0	1	0fdbf3977c990123	d3c2881e53d67dec	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	705	4.0944
808	1788554051288624241	0x7f42530c63b0	1	0fdbf3977c990123	d3c2881e53d67dec	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	745	4.1066
809	1788554051293548131	0x7f42530c63b0	1	da7570afdbb81394	b11e6ad39340ff34	1459	-1	-1	256	-1	1	1	1	structure	0	GET_ROWS	model.input_embed	shape,data	1	0	direct	none	6327	17.1018
810	1788554051317025635	0x7f42530c63b0	1	0fdbf3977c990123	d3c2881e53d67dec	1459	-1	-1	512	-1	1	1	1	structure	0	GET_ROWS	model.input_embed	shape,data	0	0	direct	none	3887	4.5373
811	1788554051322357010	0x7f42530c63b0	1	802ba1f19f5ea689	83e51ade51eb3baf	1459	-1	-1	256	-1	1	1	1	structure	0	GET_ROWS	model.input_embed	shape,data	0	0	direct	none	4444	5.0202
812	1788554051330094295	0x7f42530c63b0	1	d702fd6fe588b6cb	5f0c85a409d6545f	1459	-1	-1	512	-1	1	1	1	structure	0	GET_ROWS	model.input_embed	shape,data	0	0	direct	none	4541	5.1419
813	1788554051336987475	0x7f42530c63b0	1	d702fd6fe588b6cb	5f0c85a409d6545f	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	0	1	capture	reinstantiate	4929	8.6505
814	1788554051347466270	0x7f42530c63b0	1	d702fd6fe588b6cb	5f0c85a409d6545f	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	801	4.0700
815	1788554051353449640	0x7f42530c63b0	1	d702fd6fe588b6cb	5f0c85a409d6545f	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	786	4.3365
816	1788554051359459710	0x7f42530c63b0	1	d702fd6fe588b6cb	5f0c85a409d6545f	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	741	4.2022
817	1788554051365282970	0x7f42530c63b0	1	d702fd6fe588b6cb	5f0c85a409d6545f	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	717	4.2683
818	1788554051371191219	0x7f42530c63b0	1	d702fd6fe588b6cb	5f0c85a409d6545f	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	693	4.3197
819	1788554051377080793	0x7f42530c63b0	1	d702fd6fe588b6cb	5f0c85a409d6545f	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	751	4.3084
820	1788554051382965918	0x7f42530c63b0	1	d702fd6fe588b6cb	5f0c85a409d6545f	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	742	4.3628
821	1788554051388795109	0x7f42530c63b0	1	d702fd6fe588b6cb	5f0c85a409d6545f	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	554	4.2724
822	1788554051394454851	0x7f42530c63b0	1	d702fd6fe588b6cb	5f0c85a409d6545f	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	693	4.2493
823	1788554051400154559	0x7f42530c63b0	1	d702fd6fe588b6cb	5f0c85a409d6545f	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	714	4.4019
824	1788554051406080962	0x7f42530c63b0	1	d702fd6fe588b6cb	5f0c85a409d6545f	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	715	4.1495
825	1788554051411817168	0x7f42530c63b0	1	d702fd6fe588b6cb	5f0c85a409d6545f	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	726	4.3112
826	1788554051417802602	0x7f42530c63b0	1	d702fd6fe588b6cb	5f0c85a409d6545f	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	745	4.2362
827	1788554051423544568	0x7f42530c63b0	1	d702fd6fe588b6cb	5f0c85a409d6545f	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	604	4.2862
828	1788554051429424494	0x7f42530c63b0	1	d702fd6fe588b6cb	5f0c85a409d6545f	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	684	4.0487
829	1788554051435015357	0x7f42530c63b0	1	d702fd6fe588b6cb	5f0c85a409d6545f	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	634	4.0672
830	1788554051440713391	0x7f42530c63b0	1	d702fd6fe588b6cb	5f0c85a409d6545f	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	751	4.1278
831	1788554051446513667	0x7f42530c63b0	1	d702fd6fe588b6cb	5f0c85a409d6545f	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	849	4.1555
832	1788554051452484514	0x7f42530c63b0	1	d702fd6fe588b6cb	5f0c85a409d6545f	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	797	4.1566
833	1788554051458425084	0x7f42530c63b0	1	d702fd6fe588b6cb	5f0c85a409d6545f	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	705	4.4155
834	1788554051464463928	0x7f42530c63b0	1	d702fd6fe588b6cb	5f0c85a409d6545f	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	714	4.2452
835	1788554051470313547	0x7f42530c63b0	1	d702fd6fe588b6cb	5f0c85a409d6545f	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	740	4.2617
836	1788554051476254127	0x7f42530c63b0	1	d702fd6fe588b6cb	5f0c85a409d6545f	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	772	4.2318
837	1788554051482164380	0x7f42530c63b0	1	d702fd6fe588b6cb	5f0c85a409d6545f	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	749	4.3204
838	1788554051488242739	0x7f42530c63b0	1	d702fd6fe588b6cb	5f0c85a409d6545f	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	774	4.2917
839	1788554051494236438	0x7f42530c63b0	1	d702fd6fe588b6cb	5f0c85a409d6545f	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	730	4.1695
840	1788554051500300600	0x7f42530c63b0	1	d702fd6fe588b6cb	5f0c85a409d6545f	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	801	4.1680
841	1788554051506398355	0x7f42530c63b0	1	d702fd6fe588b6cb	5f0c85a409d6545f	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	810	4.3288
842	1788554051512654197	0x7f42530c63b0	1	d702fd6fe588b6cb	5f0c85a409d6545f	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	835	4.4144
843	1788554051520392063	0x7f42530c63b0	1	0fdbf3977c990123	d3c2881e53d67dec	1459	-1	-1	512	-1	1	1	1	structure	0	GET_ROWS	model.input_embed	shape,data	1	0	direct	none	4436	4.7601
844	1788554051526519775	0x7f42530c63b0	1	0fdbf3977c990123	d3c2881e53d67dec	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	0	1	capture	reinstantiate	5532	8.8649
845	1788554051537058823	0x7f42530c63b0	1	0fdbf3977c990123	d3c2881e53d67dec	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	948	3.9728
846	1788554051542983723	0x7f42530c63b0	1	0fdbf3977c990123	d3c2881e53d67dec	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	795	4.1330
847	1788554051548993633	0x7f42530c63b0	1	0fdbf3977c990123	d3c2881e53d67dec	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	797	4.0291
848	1788554051554431799	0x7f42530c63b0	1	0fdbf3977c990123	d3c2881e53d67dec	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	789	3.7656
849	1788554051559639603	0x7f42530c63b0	1	0fdbf3977c990123	d3c2881e53d67dec	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	822	3.8375
850	1788554051564800608	0x7f42530c63b0	1	0fdbf3977c990123	d3c2881e53d67dec	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	811	4.1052
851	1788554051570260114	0x7f42530c63b0	1	0fdbf3977c990123	d3c2881e53d67dec	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	778	4.1171
852	1788554051575672973	0x7f42530c63b0	1	0fdbf3977c990123	d3c2881e53d67dec	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	773	4.1638
853	1788554051581117521	0x7f42530c63b0	1	0fdbf3977c990123	d3c2881e53d67dec	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	717	4.0060
854	1788554051586360720	0x7f42530c63b0	1	0fdbf3977c990123	d3c2881e53d67dec	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	634	4.0089
855	1788554051591520644	0x7f42530c63b0	1	0fdbf3977c990123	d3c2881e53d67dec	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	717	3.9153
856	1788554051596636153	0x7f42530c63b0	1	0fdbf3977c990123	d3c2881e53d67dec	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	726	3.8740
857	1788554051601721346	0x7f42530c63b0	1	0fdbf3977c990123	d3c2881e53d67dec	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	683	3.9494
858	1788554051606921164	0x7f42530c63b0	1	0fdbf3977c990123	d3c2881e53d67dec	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	639	3.7931
859	1788554051611893265	0x7f42530c63b0	1	0fdbf3977c990123	d3c2881e53d67dec	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	695	4.0348
860	1788554051617118862	0x7f42530c63b0	1	0fdbf3977c990123	d3c2881e53d67dec	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	670	3.9635
861	1788554051622202021	0x7f42530c63b0	1	0fdbf3977c990123	d3c2881e53d67dec	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	705	3.9751
862	1788554051627350803	0x7f42530c63b0	1	0fdbf3977c990123	d3c2881e53d67dec	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	685	4.0199
863	1788554051632615012	0x7f42530c63b0	1	0fdbf3977c990123	d3c2881e53d67dec	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	528	4.0182
864	1788554051637825961	0x7f42530c63b0	1	0fdbf3977c990123	d3c2881e53d67dec	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	710	3.8082
865	1788554051642838808	0x7f42530c63b0	1	0fdbf3977c990123	d3c2881e53d67dec	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	652	3.9929
866	1788554051647997159	0x7f42530c63b0	1	0fdbf3977c990123	d3c2881e53d67dec	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	699	3.9637
867	1788554051653117227	0x7f42530c63b0	1	0fdbf3977c990123	d3c2881e53d67dec	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	688	3.8408
868	1788554051658188323	0x7f42530c63b0	1	0fdbf3977c990123	d3c2881e53d67dec	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	684	3.9316
869	1788554051663419070	0x7f42530c63b0	1	0fdbf3977c990123	d3c2881e53d67dec	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	696	4.0389
870	1788554051668630810	0x7f42530c63b0	1	0fdbf3977c990123	d3c2881e53d67dec	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	676	3.8606
871	1788554051673680697	0x7f42530c63b0	1	0fdbf3977c990123	d3c2881e53d67dec	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	749	3.9864
872	1788554051678948753	0x7f42530c63b0	1	0fdbf3977c990123	d3c2881e53d67dec	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	691	3.9081
873	1788554051684020581	0x7f42530c63b0	1	0fdbf3977c990123	d3c2881e53d67dec	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	678	3.8441
874	1788554051689117957	0x7f42530c63b0	1	0fdbf3977c990123	d3c2881e53d67dec	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	704	4.1202
875	1788554051694460443	0x7f42530c63b0	1	0fdbf3977c990123	d3c2881e53d67dec	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	650	3.8252
876	1788554051699456900	0x7f42530c63b0	1	0fdbf3977c990123	d3c2881e53d67dec	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	692	3.8521
877	1788554051704431505	0x7f42530c63b0	1	0fdbf3977c990123	d3c2881e53d67dec	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	694	3.8888
878	1788554051709376775	0x7f42530c63b0	1	0fdbf3977c990123	d3c2881e53d67dec	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	684	3.8356
879	1788554051714335009	0x7f42530c63b0	1	0fdbf3977c990123	d3c2881e53d67dec	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	690	4.0239
880	1788554051719638482	0x7f42530c63b0	1	0fdbf3977c990123	d3c2881e53d67dec	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	710	4.0452
881	1788554051724826408	0x7f42530c63b0	1	0fdbf3977c990123	d3c2881e53d67dec	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	672	3.8560
882	1788554051729838884	0x7f42530c63b0	1	0fdbf3977c990123	d3c2881e53d67dec	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	707	3.9927
883	1788554051735034665	0x7f42530c63b0	1	0fdbf3977c990123	d3c2881e53d67dec	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	651	3.9370
884	1788554051740274478	0x7f42530c63b0	1	0fdbf3977c990123	d3c2881e53d67dec	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	767	4.1010
885	1788554051745740777	0x7f42530c63b0	1	0fdbf3977c990123	d3c2881e53d67dec	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	745	4.0359
886	1788554051751108160	0x7f42530c63b0	1	0fdbf3977c990123	d3c2881e53d67dec	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	727	3.7966
887	1788554051757876805	0x7f42530c63b0	1	0fdbf3977c990123	d3c2881e53d67dec	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	687	4.1005
888	1788554051763162154	0x7f42530c63b0	1	0fdbf3977c990123	d3c2881e53d67dec	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	698	4.0827
889	1788554051768935911	0x7f42530c63b0	1	0fdbf3977c990123	d3c2881e53d67dec	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	770	3.8636
