graph_ordinal	arm	cycle	phase	topology_digest	n_tokens	n_outputs	n_kv	n_rs	action	executable	reset	change_reason	change_categories	change_node	change_op	change_name	host_us	device_ms
226	fixed	1	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	685	3.7372
227	fixed	1	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	685	3.7500
228	fixed	1	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	658	3.7707
229	fixed	1	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	711	3.7773
230	fixed	1	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	828	3.7522
231	fixed	1	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	691	3.7693
232	fixed	1	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	818	3.7476
233	fixed	1	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	696	3.7507
234	fixed	1	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	709	3.7562
235	fixed	1	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	681	3.7669
236	fixed	1	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	673	3.7776
237	fixed	1	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	665	3.7386
238	fixed	1	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	670	3.8404
239	fixed	1	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	803	3.7739
240	fixed	1	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	749	3.7663
241	fixed	1	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	697	3.7621
242	fixed	1	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	668	5.4181
243	fixed	1	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	718	3.7981
244	fixed	1	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	682	3.8449
245	fixed	1	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	657	4.0689
246	fixed	1	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	698	3.8766
247	fixed	1	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	699	4.1112
248	fixed	1	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	691	4.2630
249	fixed	1	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	700	3.7710
250	fixed	1	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	710	4.1003
251	fixed	1	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	1019	4.1976
252	fixed	1	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	677	4.0609
253	fixed	1	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	686	4.0120
254	fixed	1	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	696	3.9284
255	fixed	1	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	661	4.0837
256	fixed	1	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	696	4.2304
257	fixed	1	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	723	4.2980
258	fixed	1	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	736	4.2042
259	fixed	1	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	698	4.2693
260	fixed	1	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	665	4.1739
261	fixed	1	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	693	3.8005
262	fixed	2	T0	802ba1f19f5ea689	-1	-1	256	-1	direct	none	1	structure	shape,data	0	GET_ROWS	model.input_embed	4920	5.2645
263	fixed	2	T0	0dfa7fc3533697c4	-1	-1	512	-1	direct	none	0	structure	shape,data	0	GET_ROWS	model.input_embed	5000	4.5872
264	fixed	2	T0	0dfa7fc3533697c4	-1	-1	512	-1	capture	update	0	none	-	-1	-	-	3180	6.2683
265	fixed	2	T0	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	711	3.8283
266	fixed	2	T0	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	686	3.8070
267	fixed	2	T0	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	723	3.8645
268	fixed	2	T0	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	704	3.9662
269	fixed	2	T0	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	672	3.9141
270	fixed	2	T0	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	682	4.0538
271	fixed	2	T0	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	680	3.7730
272	fixed	2	T0	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	679	3.7919
273	fixed	2	T0	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	706	3.9185
274	fixed	2	T0	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	649	3.7604
275	fixed	2	T0	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	692	3.9564
276	fixed	2	T0	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	684	3.9695
277	fixed	2	T0	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	709	3.9029
278	fixed	2	T0	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	797	4.0323
279	fixed	2	T0	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	726	3.8090
280	fixed	2	T0	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	687	3.7826
281	fixed	2	T0	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	702	4.1216
282	fixed	2	T0	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	717	3.7731
283	fixed	2	T0	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	688	4.0173
284	fixed	2	T0	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	1223	4.1190
285	fixed	2	T0	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	746	4.0373
286	fixed	2	T0	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	678	3.7799
287	fixed	2	T1	94dc22ce3d23b91b	-1	-1	512	-1	direct	none	1	structure	shape,data	0	GET_ROWS	model.input_embed	4678	5.3868
288	fixed	2	T1	d8f873be867a8271	-1	-1	256	-1	direct	none	0	structure	shape,data	0	GET_ROWS	model.input_embed	5623	16.9222
289	fixed	2	T1	79cc5f245f480542	-1	-1	512	-1	direct	none	0	structure	shape,data	0	GET_ROWS	model.input_embed	4789	5.0250
290	fixed	2	T1	bcd06391008a2d68	-1	-1	256	-1	direct	none	0	structure	shape,data	0	GET_ROWS	model.input_embed	4538	4.8264
291	fixed	2	T2	d702fd6fe588b6cb	-1	-1	512	-1	direct	none	0	structure	shape,data	0	GET_ROWS	model.input_embed	4291	4.8736
292	fixed	2	T2	d702fd6fe588b6cb	-1	-1	512	-1	capture	reinstantiate	0	none	-	-1	-	-	5388	8.9922
293	fixed	2	T2	d702fd6fe588b6cb	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	795	4.3322
294	fixed	2	T2	d702fd6fe588b6cb	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	773	4.3137
295	fixed	2	T2	d702fd6fe588b6cb	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	947	4.4894
296	fixed	2	T2	d702fd6fe588b6cb	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	745	4.2634
297	fixed	2	T2	d702fd6fe588b6cb	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	729	4.3363
298	fixed	2	T2	d702fd6fe588b6cb	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	722	4.2958
299	fixed	2	T2	d702fd6fe588b6cb	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	750	4.3001
300	fixed	2	T2	d702fd6fe588b6cb	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	717	4.2637
301	fixed	2	T2	d702fd6fe588b6cb	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	1852	4.7597
302	fixed	2	T2	d702fd6fe588b6cb	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	744	4.2380
303	fixed	2	T2	d702fd6fe588b6cb	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	737	4.2583
304	fixed	2	T2	d702fd6fe588b6cb	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	748	4.2959
305	fixed	2	T2	d702fd6fe588b6cb	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	707	4.3028
306	fixed	2	T2	d702fd6fe588b6cb	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	716	4.2116
307	fixed	2	T2	d702fd6fe588b6cb	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	758	4.3817
308	fixed	2	T2	d702fd6fe588b6cb	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	730	4.2930
309	fixed	2	T2	d702fd6fe588b6cb	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	763	4.1958
310	fixed	2	T2	d702fd6fe588b6cb	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	717	4.2328
311	fixed	2	T2	d702fd6fe588b6cb	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	721	4.2693
312	fixed	2	T2	d702fd6fe588b6cb	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	752	4.3013
313	fixed	2	T2	d702fd6fe588b6cb	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	713	4.3498
314	fixed	2	T2	d702fd6fe588b6cb	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	717	4.2879
315	fixed	2	T2	d702fd6fe588b6cb	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	925	4.3090
316	fixed	2	T2	d702fd6fe588b6cb	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	700	4.0952
317	fixed	2	T2	d702fd6fe588b6cb	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	746	4.0814
318	fixed	2	T2	d702fd6fe588b6cb	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	745	4.1465
319	fixed	2	T2	d702fd6fe588b6cb	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	660	4.2196
320	fixed	2	T2	d702fd6fe588b6cb	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	690	4.2567
321	fixed	2	T2	d702fd6fe588b6cb	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	703	4.1359
322	fixed	2	T3	0dfa7fc3533697c4	-1	-1	512	-1	direct	none	1	structure	shape,data	0	GET_ROWS	model.input_embed	4403	5.1377
323	fixed	2	T3	0dfa7fc3533697c4	-1	-1	512	-1	capture	reinstantiate	0	none	-	-1	-	-	5600	7.7651
324	fixed	2	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	792	4.0239
325	fixed	2	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	743	3.9596
326	fixed	2	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	731	3.8124
327	fixed	2	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	738	4.1076
328	fixed	2	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	715	3.9019
329	fixed	2	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	735	4.0710
330	fixed	2	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	751	3.8414
331	fixed	2	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	704	4.0362
332	fixed	2	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	686	4.0446
333	fixed	2	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	797	4.0353
334	fixed	2	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	679	3.9760
335	fixed	2	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	689	4.0269
336	fixed	2	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	723	3.8276
337	fixed	2	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	699	3.8322
338	fixed	2	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	729	4.0192
339	fixed	2	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	715	3.8124
340	fixed	2	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	704	3.9695
341	fixed	2	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	678	4.0199
342	fixed	2	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	692	3.9709
343	fixed	2	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	699	3.8345
344	fixed	2	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	661	3.7989
345	fixed	2	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	709	3.8005
346	fixed	2	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	708	3.8209
347	fixed	2	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	714	3.9420
348	fixed	2	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	710	3.9158
349	fixed	2	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	776	3.8402
350	fixed	2	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	726	4.0133
351	fixed	2	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	699	3.8167
352	fixed	2	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	717	3.9558
353	fixed	2	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	718	4.0054
354	fixed	2	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	727	3.9213
355	fixed	2	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	697	3.8094
356	fixed	2	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	651	3.8481
357	fixed	2	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	703	3.9261
358	fixed	2	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	726	4.0073
359	fixed	2	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	737	3.9434
360	fixed	2	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	747	3.9522
361	fixed	2	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	696	3.9794
362	fixed	2	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	991	4.4888
363	fixed	2	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	722	4.0832
364	fixed	2	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	717	3.7879
365	fixed	2	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	713	3.7928
366	fixed	2	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	714	4.0338
367	fixed	2	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	719	4.0481
368	fixed	2	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	718	3.9685
369	fixed	2	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	696	3.9824
370	fixed	2	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	679	3.9764
371	fixed	2	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	698	4.0194
372	fixed	2	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	694	4.0375
373	fixed	2	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	695	3.7825
374	fixed	2	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	714	4.0290
375	fixed	2	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	720	3.8138
376	fixed	2	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	685	3.9166
377	fixed	2	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	713	4.0847
378	fixed	2	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	714	4.0598
379	fixed	2	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	677	3.7804
380	fixed	2	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	735	3.8026
381	fixed	2	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	707	3.8908
382	fixed	2	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	702	3.9070
383	fixed	2	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	709	3.9884
384	fixed	2	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	692	4.0445
385	fixed	2	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	685	3.7792
386	fixed	2	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	684	3.7861
387	fixed	2	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	714	3.8619
388	fixed	2	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	1817	3.9014
389	fixed	2	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	678	3.8973
390	fixed	2	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	648	3.9604
391	fixed	2	T3	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	717	4.3300
392	fixed	3	T0	802ba1f19f5ea689	-1	-1	256	-1	direct	none	1	structure	shape,data	0	GET_ROWS	model.input_embed	4446	5.1849
393	fixed	3	T0	0dfa7fc3533697c4	-1	-1	512	-1	direct	none	0	structure	shape,data	0	GET_ROWS	model.input_embed	5080	5.8000
394	fixed	3	T0	0dfa7fc3533697c4	-1	-1	512	-1	capture	update	0	none	-	-1	-	-	3528	6.7031
395	fixed	3	T0	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	748	3.8265
396	fixed	3	T0	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	714	3.9140
397	fixed	3	T0	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	731	3.7614
398	fixed	3	T0	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	737	3.7952
399	fixed	3	T0	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	705	3.8007
400	fixed	3	T0	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	724	3.7783
401	fixed	3	T0	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	972	3.8572
402	fixed	3	T0	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	725	3.8539
403	fixed	3	T0	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	717	4.0140
404	fixed	3	T0	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	1703	3.8159
405	fixed	3	T0	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	735	3.9711
406	fixed	3	T0	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	804	4.1762
407	fixed	3	T0	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	762	4.0041
408	fixed	3	T0	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	716	3.7828
409	fixed	3	T0	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	734	3.7907
410	fixed	3	T0	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	1772	3.8048
411	fixed	3	T0	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	898	3.8078
412	fixed	3	T0	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	772	3.8236
413	fixed	3	T0	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	1082	4.0138
414	fixed	3	T0	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	778	3.8543
415	fixed	3	T0	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	963	4.0580
416	fixed	3	T0	0dfa7fc3533697c4	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	739	4.0220
417	fixed	3	T1	94dc22ce3d23b91b	-1	-1	512	-1	direct	none	1	structure	shape,data	0	GET_ROWS	model.input_embed	4561	5.0660
418	fixed	3	T1	d8f873be867a8271	-1	-1	256	-1	direct	none	0	structure	shape,data	0	GET_ROWS	model.input_embed	5507	16.8116
419	fixed	3	T1	79cc5f245f480542	-1	-1	512	-1	direct	none	0	structure	shape,data	0	GET_ROWS	model.input_embed	4896	5.1569
420	fixed	3	T1	bcd06391008a2d68	-1	-1	256	-1	direct	none	0	structure	shape,data	0	GET_ROWS	model.input_embed	4620	5.2471
421	fixed	3	T2	d702fd6fe588b6cb	-1	-1	512	-1	direct	none	0	structure	shape,data	0	GET_ROWS	model.input_embed	4577	4.9215
422	fixed	3	T2	d702fd6fe588b6cb	-1	-1	512	-1	capture	reinstantiate	0	none	-	-1	-	-	5547	9.1553
423	fixed	3	T2	d702fd6fe588b6cb	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	1261	4.2807
424	fixed	3	T2	d702fd6fe588b6cb	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	820	4.1339
425	fixed	3	T2	d702fd6fe588b6cb	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	803	4.1880
426	fixed	3	T2	d702fd6fe588b6cb	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	773	4.2702
427	fixed	3	T2	d702fd6fe588b6cb	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	1321	4.3702
428	fixed	3	T2	d702fd6fe588b6cb	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	752	4.3635
429	fixed	3	T2	d702fd6fe588b6cb	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	808	4.2252
430	fixed	3	T2	d702fd6fe588b6cb	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	651	4.2472
431	fixed	3	T2	d702fd6fe588b6cb	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	719	4.4332
432	fixed	3	T2	d702fd6fe588b6cb	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	640	4.2956
433	fixed	3	T2	d702fd6fe588b6cb	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	749	4.0576
434	fixed	3	T2	d702fd6fe588b6cb	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	789	4.6072
435	fixed	3	T2	d702fd6fe588b6cb	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	743	4.2220
436	fixed	3	T2	d702fd6fe588b6cb	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	771	4.1357
437	fixed	3	T2	d702fd6fe588b6cb	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	722	4.0959
438	fixed	3	T2	d702fd6fe588b6cb	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	709	4.1316
439	fixed	3	T2	d702fd6fe588b6cb	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	719	4.2335
440	fixed	3	T2	d702fd6fe588b6cb	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	724	4.1526
441	fixed	3	T2	d702fd6fe588b6cb	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	775	4.1543
442	fixed	3	T2	d702fd6fe588b6cb	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	721	4.3059
443	fixed	3	T2	d702fd6fe588b6cb	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	709	4.2997
444	fixed	3	T2	d702fd6fe588b6cb	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	690	4.1490
445	fixed	3	T2	d702fd6fe588b6cb	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	737	4.1490
446	fixed	3	T2	d702fd6fe588b6cb	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	696	4.2990
447	fixed	3	T2	d702fd6fe588b6cb	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	792	4.3243
448	fixed	3	T2	d702fd6fe588b6cb	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	732	4.2568
449	fixed	3	T2	d702fd6fe588b6cb	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	692	4.3422
450	fixed	3	T2	d702fd6fe588b6cb	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	763	4.2827
451	fixed	3	T2	d702fd6fe588b6cb	-1	-1	512	-1	replay	none	0	none	-	-1	-	-	716	4.3332
452	fixed	3	T3	0dfa7fc3533697c4	-1	-1	512	-1	direct	none	1	structure	shape,data	0	GET_ROWS	model.input_embed	4340	4.8700
