timestamp	memory_used_mib	memory_reserved_mib	utilization_gpu_pct	utilization_memory_pct	sm_clock_mhz	power_draw_w
2026/08/31 09:24:05.983	1198	402	50	5	2835	56.59
2026/08/31 09:24:06.084	1198	402	50	5	2835	56.59
2026/08/31 09:24:06.184	1198	402	50	5	2835	56.59
2026/08/31 09:24:06.284	1198	402	50	5	2835	56.59
2026/08/31 09:24:06.384	1198	402	50	5	2835	56.59
2026/08/31 09:24:06.484	1198	402	50	5	2835	56.55
2026/08/31 09:24:06.584	1198	402	50	5	2835	56.55
2026/08/31 09:24:06.684	1198	402	50	5	2835	56.55
2026/08/31 09:24:06.784	1198	402	50	5	2835	56.55
2026/08/31 09:24:06.884	1198	402	50	5	2835	56.55
2026/08/31 09:24:06.984	1198	402	51	4	2835	56.38
2026/08/31 09:24:07.085	1198	402	51	4	2835	56.38
2026/08/31 09:24:07.185	1198	402	51	4	2835	56.38
2026/08/31 09:24:07.285	1198	402	51	4	2835	56.38
2026/08/31 09:24:07.385	1198	402	51	4	2835	56.38
2026/08/31 09:24:07.485	1198	402	50	5	2835	56.42
2026/08/31 09:24:07.585	1198	402	50	5	2835	56.42
2026/08/31 09:24:07.685	1198	402	50	5	2835	56.42
2026/08/31 09:24:07.785	1198	402	50	5	2835	56.42
2026/08/31 09:24:07.886	1198	402	50	5	2835	56.42
2026/08/31 09:24:07.986	1198	402	50	4	2835	56.44
2026/08/31 09:24:08.086	1198	402	50	4	2835	56.44
2026/08/31 09:24:08.186	1198	402	50	4	2835	56.44
2026/08/31 09:24:08.286	1198	402	50	4	2835	56.44
2026/08/31 09:24:08.386	1198	402	50	4	2835	56.44
2026/08/31 09:24:08.486	1198	402	50	5	2835	56.62
2026/08/31 09:24:08.586	1198	402	50	5	2835	56.62
2026/08/31 09:24:08.686	1198	402	50	5	2835	56.62
2026/08/31 09:24:08.786	1198	402	50	5	2835	56.62
2026/08/31 09:24:08.887	1198	402	50	5	2835	56.62
2026/08/31 09:24:08.987	1198	402	50	4	2835	56.44
2026/08/31 09:24:09.087	1198	402	50	4	2835	56.44
2026/08/31 09:24:09.187	1198	402	50	4	2835	56.44
2026/08/31 09:24:09.287	1198	402	50	4	2835	56.44
2026/08/31 09:24:09.387	1198	402	50	4	2835	56.44
2026/08/31 09:24:09.487	1198	402	51	5	2835	56.46
2026/08/31 09:24:09.587	1198	402	51	5	2835	56.46
2026/08/31 09:24:09.687	1198	402	51	5	2835	56.46
2026/08/31 09:24:09.787	1198	402	51	5	2835	56.46
2026/08/31 09:24:09.887	1198	402	51	5	2835	56.46
2026/08/31 09:24:09.988	1198	402	50	4	2835	56.31
2026/08/31 09:24:10.088	1198	402	50	4	2835	56.31
2026/08/31 09:24:10.188	1198	402	50	4	2835	56.31
2026/08/31 09:24:10.288	1198	402	50	4	2835	56.31
2026/08/31 09:24:10.388	1198	402	50	4	2835	56.31
2026/08/31 09:24:10.488	1198	402	49	5	2835	56.37
2026/08/31 09:24:10.588	1198	402	49	5	2835	56.37
2026/08/31 09:24:10.688	1198	402	49	5	2835	56.37
2026/08/31 09:24:10.788	1198	402	49	5	2835	56.37
2026/08/31 09:24:10.888	1198	402	49	5	2835	56.37
2026/08/31 09:24:10.989	1198	402	50	4	2835	56.32
2026/08/31 09:24:11.089	1198	402	50	4	2835	56.32
2026/08/31 09:24:11.189	1198	402	50	4	2835	56.32
2026/08/31 09:24:11.289	1198	402	50	4	2835	56.32
2026/08/31 09:24:11.389	1198	402	50	4	2835	56.32
2026/08/31 09:24:11.489	1198	402	49	5	2835	56.46
2026/08/31 09:24:11.589	1198	402	49	5	2835	56.46
