graph_ordinal	t_begin_ns	key	key_ordinal	topology_digest	pointer_digest	n_nodes	n_tokens	n_outputs	n_kv	n_rs	enabled	compatible	properties_changed	change_reason	change_node	change_op	change_name	change_categories	warmup_before	warmup_after	action	executable	host_us	device_ms
337	1788554418948638507	0x7f27a1e2f3b0	1	0dfa7fc3533697c4	bf4695d7b8bc75bc	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	467	3.9783
338	1788554418953452850	0x7f27a1e2f3b0	1	0dfa7fc3533697c4	bf4695d7b8bc75bc	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	467	3.7450
339	1788554418958031692	0x7f27a1e2f3b0	1	0dfa7fc3533697c4	bf4695d7b8bc75bc	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	468	3.7415
340	1788554418962566079	0x7f27a1e2f3b0	1	0dfa7fc3533697c4	bf4695d7b8bc75bc	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	467	3.9774
341	1788554418967429084	0x7f27a1e2f3b0	1	0dfa7fc3533697c4	bf4695d7b8bc75bc	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	640	4.0255
342	1788554418972492316	0x7f27a1e2f3b0	1	0dfa7fc3533697c4	bf4695d7b8bc75bc	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	474	3.7285
343	1788554418977076156	0x7f27a1e2f3b0	1	0dfa7fc3533697c4	bf4695d7b8bc75bc	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	476	3.7572
344	1788554418981774732	0x7f27a1e2f3b0	1	0dfa7fc3533697c4	bf4695d7b8bc75bc	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	474	3.8246
345	1788554418986403397	0x7f27a1e2f3b0	1	0dfa7fc3533697c4	bf4695d7b8bc75bc	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	472	4.0032
346	1788554418991264539	0x7f27a1e2f3b0	1	0dfa7fc3533697c4	bf4695d7b8bc75bc	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	474	3.7355
347	1788554418995848239	0x7f27a1e2f3b0	1	0dfa7fc3533697c4	bf4695d7b8bc75bc	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	466	3.7626
348	1788554419000548558	0x7f27a1e2f3b0	1	0dfa7fc3533697c4	bf4695d7b8bc75bc	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	473	3.8285
349	1788554419005174939	0x7f27a1e2f3b0	1	0dfa7fc3533697c4	bf4695d7b8bc75bc	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	480	4.0109
350	1788554419010043124	0x7f27a1e2f3b0	1	0dfa7fc3533697c4	bf4695d7b8bc75bc	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	477	3.7419
351	1788554419014648956	0x7f27a1e2f3b0	1	0dfa7fc3533697c4	bf4695d7b8bc75bc	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	470	3.7631
352	1788554419019320010	0x7f27a1e2f3b0	1	0dfa7fc3533697c4	bf4695d7b8bc75bc	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	470	3.8095
353	1788554419023942363	0x7f27a1e2f3b0	1	0dfa7fc3533697c4	bf4695d7b8bc75bc	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	479	3.9846
354	1788554419028786473	0x7f27a1e2f3b0	1	0dfa7fc3533697c4	bf4695d7b8bc75bc	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	469	3.7295
355	1788554419033359012	0x7f27a1e2f3b0	1	0dfa7fc3533697c4	bf4695d7b8bc75bc	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	471	3.7604
356	1788554419037919629	0x7f27a1e2f3b0	1	0dfa7fc3533697c4	bf4695d7b8bc75bc	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	469	4.0492
357	1788554419042767105	0x7f27a1e2f3b0	1	0dfa7fc3533697c4	bf4695d7b8bc75bc	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	466	4.0160
358	1788554419047633657	0x7f27a1e2f3b0	1	0dfa7fc3533697c4	bf4695d7b8bc75bc	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	465	3.7310
359	1788554419052210133	0x7f27a1e2f3b0	1	0dfa7fc3533697c4	bf4695d7b8bc75bc	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	470	3.7614
360	1788554419057099859	0x7f27a1e2f3b0	1	0dfa7fc3533697c4	bf4695d7b8bc75bc	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	472	3.8241
361	1788554419061729585	0x7f27a1e2f3b0	1	0dfa7fc3533697c4	bf4695d7b8bc75bc	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	472	4.0174
362	1788554419066595005	0x7f27a1e2f3b0	1	0dfa7fc3533697c4	bf4695d7b8bc75bc	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	469	3.9508
363	1788554419071395232	0x7f27a1e2f3b0	1	0dfa7fc3533697c4	bf4695d7b8bc75bc	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	469	3.7744
364	1788554419076087105	0x7f27a1e2f3b0	1	0dfa7fc3533697c4	bf4695d7b8bc75bc	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	468	3.7728
365	1788554419080653513	0x7f27a1e2f3b0	1	0dfa7fc3533697c4	bf4695d7b8bc75bc	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	466	3.9742
366	1788554419085463879	0x7f27a1e2f3b0	1	0dfa7fc3533697c4	bf4695d7b8bc75bc	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	466	3.9852
367	1788554419090286679	0x7f27a1e2f3b0	1	0dfa7fc3533697c4	bf4695d7b8bc75bc	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	467	3.7401
368	1788554419094866181	0x7f27a1e2f3b0	1	0dfa7fc3533697c4	bf4695d7b8bc75bc	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	467	3.7721
369	1788554419099443891	0x7f27a1e2f3b0	1	0dfa7fc3533697c4	bf4695d7b8bc75bc	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	466	4.0274
370	1788554419104309601	0x7f27a1e2f3b0	1	0dfa7fc3533697c4	bf4695d7b8bc75bc	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	469	3.9706
371	1788554419109133452	0x7f27a1e2f3b0	1	0dfa7fc3533697c4	bf4695d7b8bc75bc	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	475	3.7469
372	1788554419113764231	0x7f27a1e2f3b0	1	0dfa7fc3533697c4	bf4695d7b8bc75bc	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	473	3.7634
373	1788554419118330298	0x7f27a1e2f3b0	1	0dfa7fc3533697c4	bf4695d7b8bc75bc	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	470	4.0348
374	1788554419123224281	0x7f27a1e2f3b0	1	0dfa7fc3533697c4	bf4695d7b8bc75bc	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	476	3.8736
375	1788554419127953325	0x7f27a1e2f3b0	1	0dfa7fc3533697c4	bf4695d7b8bc75bc	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	475	3.7461
376	1788554419132563495	0x7f27a1e2f3b0	1	0dfa7fc3533697c4	bf4695d7b8bc75bc	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	471	3.7503
377	1788554419137108442	0x7f27a1e2f3b0	1	0dfa7fc3533697c4	bf4695d7b8bc75bc	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	472	4.0343
378	1788554419141990944	0x7f27a1e2f3b0	1	0dfa7fc3533697c4	bf4695d7b8bc75bc	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	470	3.9406
379	1788554419146775752	0x7f27a1e2f3b0	1	0dfa7fc3533697c4	bf4695d7b8bc75bc	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	464	3.7549
380	1788554419151372457	0x7f27a1e2f3b0	1	0dfa7fc3533697c4	bf4695d7b8bc75bc	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	464	3.7566
381	1788554419155911473	0x7f27a1e2f3b0	1	0dfa7fc3533697c4	bf4695d7b8bc75bc	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	468	4.0359
382	1788554419160795798	0x7f27a1e2f3b0	1	0dfa7fc3533697c4	bf4695d7b8bc75bc	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	470	4.0682
383	1788554419165747220	0x7f27a1e2f3b0	1	0dfa7fc3533697c4	bf4695d7b8bc75bc	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	474	3.7405
384	1788554419170355676	0x7f27a1e2f3b0	1	0dfa7fc3533697c4	bf4695d7b8bc75bc	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	474	3.7697
385	1788554419174923176	0x7f27a1e2f3b0	1	0dfa7fc3533697c4	bf4695d7b8bc75bc	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	474	4.0408
386	1788554419179904253	0x7f27a1e2f3b0	1	0dfa7fc3533697c4	bf4695d7b8bc75bc	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	593	4.0170
387	1788554419184958457	0x7f27a1e2f3b0	1	0dfa7fc3533697c4	bf4695d7b8bc75bc	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	590	3.7408
388	1788554419189668665	0x7f27a1e2f3b0	1	0dfa7fc3533697c4	bf4695d7b8bc75bc	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	470	3.7562
389	1788554419194429378	0x7f27a1e2f3b0	1	0dfa7fc3533697c4	bf4695d7b8bc75bc	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	468	3.9997
390	1788554419199333080	0x7f27a1e2f3b0	1	0dfa7fc3533697c4	bf4695d7b8bc75bc	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	527	4.0284
391	1788554419204282758	0x7f27a1e2f3b0	1	0dfa7fc3533697c4	bf4695d7b8bc75bc	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	478	3.9909
392	1788554419716633565	0x7f27a1e2f3b0	1	802ba1f19f5ea689	7d1f90516afcefd3	1459	4	1	256	-1	1	1	1	structure	0	GET_ROWS	model.input_embed	shape,data	1	0	direct	none	2556	4.9446
393	1788554419723036903	0x7f27a1e2f3b0	1	0dfa7fc3533697c4	bf4695d7b8bc75bc	1459	1	1	512	-1	1	1	1	structure	0	GET_ROWS	model.input_embed	shape,data	0	0	direct	none	2158	4.1944
394	1788554419728105915	0x7f27a1e2f3b0	1	0dfa7fc3533697c4	bf4695d7b8bc75bc	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	0	1	capture	update	1661	4.9053
395	1788554419733875443	0x7f27a1e2f3b0	1	0dfa7fc3533697c4	bf4695d7b8bc75bc	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	482	3.7747
396	1788554419738462470	0x7f27a1e2f3b0	1	0dfa7fc3533697c4	bf4695d7b8bc75bc	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	474	4.1481
397	1788554419743436093	0x7f27a1e2f3b0	1	0dfa7fc3533697c4	bf4695d7b8bc75bc	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	472	4.0237
398	1788554419748335316	0x7f27a1e2f3b0	1	0dfa7fc3533697c4	bf4695d7b8bc75bc	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	484	3.7345
399	1788554419752927191	0x7f27a1e2f3b0	1	0dfa7fc3533697c4	bf4695d7b8bc75bc	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	477	3.7444
400	1788554419757478030	0x7f27a1e2f3b0	1	0dfa7fc3533697c4	bf4695d7b8bc75bc	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	473	4.0429
401	1788554419762353378	0x7f27a1e2f3b0	1	0dfa7fc3533697c4	bf4695d7b8bc75bc	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	489	4.0290
402	1788554419767287918	0x7f27a1e2f3b0	1	0dfa7fc3533697c4	bf4695d7b8bc75bc	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	487	3.7450
403	1788554419771939125	0x7f27a1e2f3b0	1	0dfa7fc3533697c4	bf4695d7b8bc75bc	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	488	3.7555
404	1788554419776700499	0x7f27a1e2f3b0	1	0dfa7fc3533697c4	bf4695d7b8bc75bc	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	580	3.8230
405	1788554419781449570	0x7f27a1e2f3b0	1	0dfa7fc3533697c4	bf4695d7b8bc75bc	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	484	3.9932
406	1788554419786343233	0x7f27a1e2f3b0	1	0dfa7fc3533697c4	bf4695d7b8bc75bc	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	489	4.0212
407	1788554419791234070	0x7f27a1e2f3b0	1	0dfa7fc3533697c4	bf4695d7b8bc75bc	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	479	3.7242
408	1788554419795836646	0x7f27a1e2f3b0	1	0dfa7fc3533697c4	bf4695d7b8bc75bc	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	477	3.8195
409	1788554419800471232	0x7f27a1e2f3b0	1	0dfa7fc3533697c4	bf4695d7b8bc75bc	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	479	3.9278
410	1788554419805272070	0x7f27a1e2f3b0	1	0dfa7fc3533697c4	bf4695d7b8bc75bc	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	483	4.0076
411	1788554419810137830	0x7f27a1e2f3b0	1	0dfa7fc3533697c4	bf4695d7b8bc75bc	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	488	3.7315
412	1788554419814768158	0x7f27a1e2f3b0	1	0dfa7fc3533697c4	bf4695d7b8bc75bc	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	477	3.7684
413	1788554419819348432	0x7f27a1e2f3b0	1	0dfa7fc3533697c4	bf4695d7b8bc75bc	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	483	4.0061
414	1788554419824237867	0x7f27a1e2f3b0	1	0dfa7fc3533697c4	bf4695d7b8bc75bc	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	489	4.0589
415	1788554419829180101	0x7f27a1e2f3b0	1	0dfa7fc3533697c4	bf4695d7b8bc75bc	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	482	3.7458
416	1788554419833805379	0x7f27a1e2f3b0	1	0dfa7fc3533697c4	bf4695d7b8bc75bc	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	480	3.8028
417	1788554419839174194	0x7f27a1e2f3b0	1	94dc22ce3d23b91b	34e8b5fc5449164a	1459	2	1	512	-1	1	1	1	structure	0	GET_ROWS	model.input_embed	shape,data	1	0	direct	none	2697	4.8393
418	1788554419844602872	0x7f27a1e2f3b0	1	d8f873be867a8271	9d5ddbb51ea8b0f9	1459	251	0	256	-1	1	1	1	structure	0	GET_ROWS	model.input_embed	shape,data	0	0	direct	none	3135	17.0157
419	1788554419866661338	0x7f27a1e2f3b0	1	79cc5f245f480542	4057f96d76cc09c7	1459	2	1	512	-1	1	1	1	structure	0	GET_ROWS	model.input_embed	shape,data	0	0	direct	none	2600	4.8626
420	1788554419872204931	0x7f27a1e2f3b0	1	bcd06391008a2d68	0aefe615f57b2327	1459	3	1	256	-1	1	1	1	structure	0	GET_ROWS	model.input_embed	shape,data	0	0	direct	none	2678	4.7765
421	1788554419878869671	0x7f27a1e2f3b0	1	d702fd6fe588b6cb	4057f96d76cc09c7	1459	2	2	512	-1	1	1	1	structure	0	GET_ROWS	model.input_embed	shape,data	0	0	direct	none	2573	4.8514
422	1788554419884967415	0x7f27a1e2f3b0	1	d702fd6fe588b6cb	4057f96d76cc09c7	1459	2	2	512	-1	1	1	0	none	-1	-	-	-	0	1	capture	reinstantiate	3166	6.8927
423	1788554419893121563	0x7f27a1e2f3b0	1	d702fd6fe588b6cb	4057f96d76cc09c7	1459	2	2	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	483	4.2142
424	1788554419898473606	0x7f27a1e2f3b0	1	d702fd6fe588b6cb	4057f96d76cc09c7	1459	2	2	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	478	4.0368
425	1788554419903620725	0x7f27a1e2f3b0	1	d702fd6fe588b6cb	4057f96d76cc09c7	1459	2	2	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	479	4.0364
426	1788554419908783193	0x7f27a1e2f3b0	1	d702fd6fe588b6cb	4057f96d76cc09c7	1459	2	2	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	479	4.0771
427	1788554419913919762	0x7f27a1e2f3b0	1	d702fd6fe588b6cb	4057f96d76cc09c7	1459	2	2	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	489	4.3134
428	1788554419919289038	0x7f27a1e2f3b0	1	d702fd6fe588b6cb	4057f96d76cc09c7	1459	2	2	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	478	4.2836
429	1788554419924687128	0x7f27a1e2f3b0	1	d702fd6fe588b6cb	4057f96d76cc09c7	1459	2	2	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	479	4.3298
430	1788554419930138999	0x7f27a1e2f3b0	1	d702fd6fe588b6cb	4057f96d76cc09c7	1459	2	2	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	488	4.2916
431	1788554419935579739	0x7f27a1e2f3b0	1	d702fd6fe588b6cb	4057f96d76cc09c7	1459	2	2	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	518	4.2156
432	1788554419940987508	0x7f27a1e2f3b0	1	d702fd6fe588b6cb	4057f96d76cc09c7	1459	2	2	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	488	4.0353
433	1788554419946354660	0x7f27a1e2f3b0	1	d702fd6fe588b6cb	4057f96d76cc09c7	1459	2	2	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	487	4.0742
434	1788554419951694771	0x7f27a1e2f3b0	1	d702fd6fe588b6cb	4057f96d76cc09c7	1459	2	2	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	477	4.1069
435	1788554419956863320	0x7f27a1e2f3b0	1	d702fd6fe588b6cb	4057f96d76cc09c7	1459	2	2	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	492	4.2125
436	1788554419962194224	0x7f27a1e2f3b0	1	d702fd6fe588b6cb	4057f96d76cc09c7	1459	2	2	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	486	4.3084
437	1788554419967637008	0x7f27a1e2f3b0	1	d702fd6fe588b6cb	4057f96d76cc09c7	1459	2	2	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	477	4.2940
438	1788554419973048103	0x7f27a1e2f3b0	1	d702fd6fe588b6cb	4057f96d76cc09c7	1459	2	2	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	486	4.0307
439	1788554419978252178	0x7f27a1e2f3b0	1	d702fd6fe588b6cb	4057f96d76cc09c7	1459	2	2	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	492	4.0338
440	1788554419983464820	0x7f27a1e2f3b0	1	d702fd6fe588b6cb	4057f96d76cc09c7	1459	2	2	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	478	4.0638
441	1788554419988612951	0x7f27a1e2f3b0	1	d702fd6fe588b6cb	4057f96d76cc09c7	1459	2	2	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	486	4.3140
442	1788554419994011261	0x7f27a1e2f3b0	1	d702fd6fe588b6cb	4057f96d76cc09c7	1459	2	2	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	487	4.2993
443	1788554419999453835	0x7f27a1e2f3b0	1	d702fd6fe588b6cb	4057f96d76cc09c7	1459	2	2	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	483	4.3081
444	1788554420004868677	0x7f27a1e2f3b0	1	d702fd6fe588b6cb	4057f96d76cc09c7	1459	2	2	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	479	4.0296
445	1788554420010016216	0x7f27a1e2f3b0	1	d702fd6fe588b6cb	4057f96d76cc09c7	1459	2	2	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	482	4.0378
446	1788554420015171771	0x7f27a1e2f3b0	1	d702fd6fe588b6cb	4057f96d76cc09c7	1459	2	2	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	474	4.0766
447	1788554420020330201	0x7f27a1e2f3b0	1	d702fd6fe588b6cb	4057f96d76cc09c7	1459	2	2	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	470	4.0917
448	1788554420025461360	0x7f27a1e2f3b0	1	d702fd6fe588b6cb	4057f96d76cc09c7	1459	2	2	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	469	4.2013
449	1788554420030780101	0x7f27a1e2f3b0	1	d702fd6fe588b6cb	4057f96d76cc09c7	1459	2	2	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	468	4.2130
450	1788554420036087951	0x7f27a1e2f3b0	1	d702fd6fe588b6cb	4057f96d76cc09c7	1459	2	2	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	473	4.0307
451	1788554420041206767	0x7f27a1e2f3b0	1	d702fd6fe588b6cb	4057f96d76cc09c7	1459	2	2	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	471	4.0207
452	1788554420046843475	0x7f27a1e2f3b0	1	0dfa7fc3533697c4	bf4695d7b8bc75bc	1459	1	1	512	-1	1	1	1	structure	0	GET_ROWS	model.input_embed	shape,data	1	0	direct	none	2234	4.2529
453	1788554420051956620	0x7f27a1e2f3b0	1	0dfa7fc3533697c4	bf4695d7b8bc75bc	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	0	1	capture	reinstantiate	2895	6.1599
454	1788554420058985173	0x7f27a1e2f3b0	1	0dfa7fc3533697c4	bf4695d7b8bc75bc	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	482	3.7491
455	1788554420063542504	0x7f27a1e2f3b0	1	0dfa7fc3533697c4	bf4695d7b8bc75bc	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	473	4.0486
456	1788554420068391082	0x7f27a1e2f3b0	1	0dfa7fc3533697c4	bf4695d7b8bc75bc	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	479	4.1317
457	1788554420073376657	0x7f27a1e2f3b0	1	0dfa7fc3533697c4	bf4695d7b8bc75bc	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	519	3.7298
458	1788554420078076426	0x7f27a1e2f3b0	1	0dfa7fc3533697c4	bf4695d7b8bc75bc	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	476	3.7503
459	1788554420082928620	0x7f27a1e2f3b0	1	0dfa7fc3533697c4	bf4695d7b8bc75bc	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	547	3.8004
460	1788554420087638798	0x7f27a1e2f3b0	1	0dfa7fc3533697c4	bf4695d7b8bc75bc	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	480	4.0154
461	1788554420092540666	0x7f27a1e2f3b0	1	0dfa7fc3533697c4	bf4695d7b8bc75bc	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	475	3.7435
462	1788554420097135427	0x7f27a1e2f3b0	1	0dfa7fc3533697c4	bf4695d7b8bc75bc	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	476	3.7367
463	1788554420101740378	0x7f27a1e2f3b0	1	0dfa7fc3533697c4	bf4695d7b8bc75bc	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	472	3.8016
464	1788554420106352391	0x7f27a1e2f3b0	1	0dfa7fc3533697c4	bf4695d7b8bc75bc	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	474	4.0223
465	1788554420111235674	0x7f27a1e2f3b0	1	0dfa7fc3533697c4	bf4695d7b8bc75bc	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	478	3.7273
466	1788554420115824033	0x7f27a1e2f3b0	1	0dfa7fc3533697c4	bf4695d7b8bc75bc	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	475	3.7417
467	1788554420120431499	0x7f27a1e2f3b0	1	0dfa7fc3533697c4	bf4695d7b8bc75bc	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	477	3.8115
468	1788554420125051818	0x7f27a1e2f3b0	1	0dfa7fc3533697c4	bf4695d7b8bc75bc	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	474	4.0233
469	1788554420129936894	0x7f27a1e2f3b0	1	0dfa7fc3533697c4	bf4695d7b8bc75bc	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	472	3.7318
470	1788554420134523730	0x7f27a1e2f3b0	1	0dfa7fc3533697c4	bf4695d7b8bc75bc	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	471	3.7399
471	1788554420139115185	0x7f27a1e2f3b0	1	0dfa7fc3533697c4	bf4695d7b8bc75bc	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	470	3.8064
472	1788554420143717851	0x7f27a1e2f3b0	1	0dfa7fc3533697c4	bf4695d7b8bc75bc	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	469	4.0275
473	1788554420148606554	0x7f27a1e2f3b0	1	0dfa7fc3533697c4	bf4695d7b8bc75bc	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	468	3.7431
474	1788554420153213428	0x7f27a1e2f3b0	1	0dfa7fc3533697c4	bf4695d7b8bc75bc	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	471	3.7401
475	1788554420157986324	0x7f27a1e2f3b0	1	0dfa7fc3533697c4	bf4695d7b8bc75bc	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	473	3.8143
476	1788554420162682506	0x7f27a1e2f3b0	1	0dfa7fc3533697c4	bf4695d7b8bc75bc	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	471	4.0177
