graph_ordinal	arm	cycle	phase	topology_digest	n_tokens	n_outputs	n_kv	n_rs	action	executable	reset	change_reason	change_categories	change_node	change_op	change_name	host_us	device_ms
468	fixed	3	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	474	4.0233
469	fixed	3	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	472	3.7318
470	fixed	3	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	471	3.7399
471	fixed	3	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	470	3.8064
472	fixed	3	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	469	4.0275
473	fixed	3	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	468	3.7431
474	fixed	3	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	471	3.7401
475	fixed	3	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	473	3.8143
476	fixed	3	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	471	4.0177
477	fixed	3	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	469	3.7586
478	fixed	3	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	475	3.7413
479	fixed	3	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	478	3.8204
480	fixed	3	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	474	4.0154
481	fixed	3	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	473	3.8749
482	fixed	3	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	472	3.7408
483	fixed	3	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	472	3.8197
484	fixed	3	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	479	4.0118
485	fixed	3	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	476	4.0263
486	fixed	3	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	483	3.7369
487	fixed	3	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	483	3.7584
488	fixed	3	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	491	4.0239
489	fixed	3	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	475	4.0346
490	fixed	3	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	479	3.7264
491	fixed	3	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	473	3.7692
492	fixed	3	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	475	3.9238
493	fixed	3	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	480	4.0166
494	fixed	3	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	490	3.7353
495	fixed	3	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	475	3.7703
496	fixed	3	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	479	4.0383
497	fixed	3	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	489	4.0370
498	fixed	3	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	478	3.7445
499	fixed	3	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	471	3.7528
500	fixed	3	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	476	4.0288
501	fixed	3	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	472	3.9216
502	fixed	3	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	588	3.7544
503	fixed	3	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	476	3.7517
504	fixed	3	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	476	4.0252
505	fixed	3	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	470	4.0346
506	fixed	3	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	475	3.7286
507	fixed	3	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	474	3.7469
508	fixed	3	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	471	3.9423
509	fixed	3	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	467	4.0228
510	fixed	3	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	470	3.7364
511	fixed	3	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	470	3.7502
512	fixed	3	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	475	4.0168
513	fixed	3	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	471	3.9258
514	fixed	3	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	477	3.7376
515	fixed	3	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	470	3.7424
516	fixed	3	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	477	4.0348
517	fixed	3	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	473	4.0316
518	fixed	3	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	477	3.7268
519	fixed	3	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	476	3.7377
520	fixed	3	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	477	3.8137
521	fixed	3	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	477	4.0181
522	fixed	4	T0	802ba1f19f5ea689	4	1	256	-1	direct	none	1	structure	shape,data	0	GET_ROWS	model.input_embed	2559	5.1614
523	fixed	4	T0	0dfa7fc3533697c4	1	1	512	-1	direct	none	0	structure	shape,data	0	GET_ROWS	model.input_embed	2193	4.4073
524	fixed	4	T0	0dfa7fc3533697c4	1	1	512	-1	capture	update	0	none	-	-1	-	-	1739	5.2113
525	fixed	4	T0	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	483	3.7353
526	fixed	4	T0	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	479	3.7361
527	fixed	4	T0	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	479	3.9945
528	fixed	4	T0	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	474	4.0226
529	fixed	4	T0	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	513	3.7254
530	fixed	4	T0	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	480	3.7364
531	fixed	4	T0	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	480	3.9906
532	fixed	4	T0	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	484	4.0220
533	fixed	4	T0	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	478	3.7335
534	fixed	4	T0	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	484	3.7398
535	fixed	4	T0	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	479	4.0156
536	fixed	4	T0	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	479	3.9828
537	fixed	4	T0	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	476	3.7697
538	fixed	4	T0	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	480	3.7319
539	fixed	4	T0	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	537	4.0585
540	fixed	4	T0	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	477	4.0060
541	fixed	4	T0	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	479	3.7759
542	fixed	4	T0	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	479	3.7288
543	fixed	4	T0	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	472	4.0405
544	fixed	4	T0	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	473	3.9220
545	fixed	4	T0	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	474	3.7619
546	fixed	4	T1	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	476	3.7398
547	fixed	4	T1	94dc22ce3d23b91b	2	1	512	-1	direct	none	1	structure	shape,data	0	GET_ROWS	model.input_embed	2563	4.6680
548	fixed	4	T1	d8f873be867a8271	251	0	256	-1	direct	none	0	structure	shape,data	0	GET_ROWS	model.input_embed	3063	16.9693
549	fixed	4	T1	79cc5f245f480542	2	1	512	-1	direct	none	0	structure	shape,data	0	GET_ROWS	model.input_embed	2439	4.8845
550	fixed	4	T1	bcd06391008a2d68	3	1	256	-1	direct	none	0	structure	shape,data	0	GET_ROWS	model.input_embed	2448	4.7494
551	fixed	4	T2	d702fd6fe588b6cb	2	2	512	-1	direct	none	0	structure	shape,data	0	GET_ROWS	model.input_embed	2431	4.7882
552	fixed	4	T2	d702fd6fe588b6cb	2	2	512	-1	capture	reinstantiate	0	none	-	-1	-	-	2721	6.3342
553	fixed	4	T2	d702fd6fe588b6cb	2	2	512	-1	replay	none	0	none	-	-1	-	-	485	4.0267
554	fixed	4	T2	d702fd6fe588b6cb	2	2	512	-1	replay	none	0	none	-	-1	-	-	484	4.0457
555	fixed	4	T2	d702fd6fe588b6cb	2	2	512	-1	replay	none	0	none	-	-1	-	-	477	4.1056
556	fixed	4	T2	d702fd6fe588b6cb	2	2	512	-1	replay	none	0	none	-	-1	-	-	472	4.3090
557	fixed	4	T2	d702fd6fe588b6cb	2	2	512	-1	replay	none	0	none	-	-1	-	-	480	4.2026
558	fixed	4	T2	d702fd6fe588b6cb	2	2	512	-1	replay	none	0	none	-	-1	-	-	477	4.0752
559	fixed	4	T2	d702fd6fe588b6cb	2	2	512	-1	replay	none	0	none	-	-1	-	-	473	4.0337
560	fixed	4	T2	d702fd6fe588b6cb	2	2	512	-1	replay	none	0	none	-	-1	-	-	472	4.0185
561	fixed	4	T2	d702fd6fe588b6cb	2	2	512	-1	replay	none	0	none	-	-1	-	-	474	4.1256
562	fixed	4	T2	d702fd6fe588b6cb	2	2	512	-1	replay	none	0	none	-	-1	-	-	470	4.2840
563	fixed	4	T2	d702fd6fe588b6cb	2	2	512	-1	replay	none	0	none	-	-1	-	-	482	4.3051
564	fixed	4	T2	d702fd6fe588b6cb	2	2	512	-1	replay	none	0	none	-	-1	-	-	481	4.2261
565	fixed	4	T2	d702fd6fe588b6cb	2	2	512	-1	replay	none	0	none	-	-1	-	-	486	4.0565
566	fixed	4	T2	d702fd6fe588b6cb	2	2	512	-1	replay	none	0	none	-	-1	-	-	488	4.0296
567	fixed	4	T2	d702fd6fe588b6cb	2	2	512	-1	replay	none	0	none	-	-1	-	-	492	4.0449
568	fixed	4	T2	d702fd6fe588b6cb	2	2	512	-1	replay	none	0	none	-	-1	-	-	483	4.2500
569	fixed	4	T2	d702fd6fe588b6cb	2	2	512	-1	replay	none	0	none	-	-1	-	-	491	4.1780
570	fixed	4	T2	d702fd6fe588b6cb	2	2	512	-1	replay	none	0	none	-	-1	-	-	481	4.2990
571	fixed	4	T2	d702fd6fe588b6cb	2	2	512	-1	replay	none	0	none	-	-1	-	-	488	4.0818
572	fixed	4	T2	d702fd6fe588b6cb	2	2	512	-1	replay	none	0	none	-	-1	-	-	485	4.0360
573	fixed	4	T2	d702fd6fe588b6cb	2	2	512	-1	replay	none	0	none	-	-1	-	-	480	4.0201
574	fixed	4	T2	d702fd6fe588b6cb	2	2	512	-1	replay	none	0	none	-	-1	-	-	499	4.1002
575	fixed	4	T2	d702fd6fe588b6cb	2	2	512	-1	replay	none	0	none	-	-1	-	-	474	4.1869
576	fixed	4	T2	d702fd6fe588b6cb	2	2	512	-1	replay	none	0	none	-	-1	-	-	476	4.2900
577	fixed	4	T2	d702fd6fe588b6cb	2	2	512	-1	replay	none	0	none	-	-1	-	-	476	4.1025
578	fixed	4	T2	d702fd6fe588b6cb	2	2	512	-1	replay	none	0	none	-	-1	-	-	472	4.0645
579	fixed	4	T2	d702fd6fe588b6cb	2	2	512	-1	replay	none	0	none	-	-1	-	-	500	4.0359
580	fixed	4	T2	d702fd6fe588b6cb	2	2	512	-1	replay	none	0	none	-	-1	-	-	477	4.0421
581	fixed	4	T2	d702fd6fe588b6cb	2	2	512	-1	replay	none	0	none	-	-1	-	-	586	4.2870
582	fixed	4	T3	0dfa7fc3533697c4	1	1	512	-1	direct	none	1	structure	shape,data	0	GET_ROWS	model.input_embed	2323	4.4497
583	fixed	4	T3	0dfa7fc3533697c4	1	1	512	-1	capture	reinstantiate	0	none	-	-1	-	-	2842	6.1161
584	fixed	4	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	478	3.9989
585	fixed	4	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	478	4.0214
586	fixed	4	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	472	3.7268
587	fixed	4	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	477	3.7412
588	fixed	4	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	477	3.9949
589	fixed	4	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	476	4.0331
590	fixed	4	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	476	3.7671
591	fixed	4	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	479	3.7490
592	fixed	4	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	616	4.0773
593	fixed	4	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	478	3.9249
594	fixed	4	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	546	3.8250
595	fixed	4	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	502	3.7407
596	fixed	4	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	499	3.8011
597	fixed	4	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	514	4.0044
598	fixed	4	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	472	4.0439
599	fixed	4	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	471	3.7251
600	fixed	4	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	474	3.7418
601	fixed	4	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	603	4.0050
602	fixed	4	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	476	4.0204
603	fixed	4	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	475	3.7363
604	fixed	4	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	478	3.7477
605	fixed	4	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	486	4.0098
606	fixed	4	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	471	3.9679
607	fixed	4	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	476	3.7804
608	fixed	4	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	473	3.7350
609	fixed	4	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	516	4.0911
610	fixed	4	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	470	4.0057
611	fixed	4	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	504	3.7766
612	fixed	4	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	500	3.7356
613	fixed	4	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	555	4.0511
614	fixed	4	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	469	4.0030
615	fixed	4	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	504	3.7760
616	fixed	4	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	496	3.7388
617	fixed	4	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	560	3.7988
618	fixed	4	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	477	4.0016
619	fixed	4	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	477	4.0292
620	fixed	4	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	474	3.7451
621	fixed	4	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	493	3.7950
622	fixed	4	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	471	3.9541
623	fixed	4	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	468	3.7724
624	fixed	4	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	475	3.7406
625	fixed	4	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	473	3.7414
626	fixed	4	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	475	3.9969
627	fixed	4	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	474	4.0375
628	fixed	4	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	472	3.7649
629	fixed	4	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	487	3.7518
630	fixed	4	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	533	4.0572
631	fixed	4	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	475	4.0000
632	fixed	4	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	480	3.7773
633	fixed	4	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	476	3.7403
634	fixed	4	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	479	3.8242
635	fixed	4	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	473	3.9999
636	fixed	4	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	474	3.7836
637	fixed	4	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	473	3.7257
638	fixed	4	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	476	3.8062
639	fixed	4	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	479	3.9996
640	fixed	4	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	473	3.7873
641	fixed	4	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	483	3.7389
642	fixed	4	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	567	3.8027
643	fixed	4	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	470	3.9995
644	fixed	4	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	474	3.9900
645	fixed	4	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	478	3.7453
646	fixed	4	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	514	3.8102
647	fixed	4	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	480	5.1086
648	fixed	4	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	474	4.1315
649	fixed	4	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	474	4.0003
650	fixed	4	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	478	3.7912
651	fixed	4	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	477	3.8919
652	fixed	5	T0	802ba1f19f5ea689	4	1	256	-1	direct	none	1	structure	shape,data	0	GET_ROWS	model.input_embed	2708	5.0360
653	fixed	5	T0	0dfa7fc3533697c4	1	1	512	-1	direct	none	0	structure	shape,data	0	GET_ROWS	model.input_embed	2242	4.2813
654	fixed	5	T0	0dfa7fc3533697c4	1	1	512	-1	capture	update	0	none	-	-1	-	-	1779	5.1127
655	fixed	5	T0	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	489	3.8660
656	fixed	5	T0	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	483	4.0038
657	fixed	5	T0	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	546	3.8889
658	fixed	5	T0	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	636	3.8037
659	fixed	5	T0	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	543	3.9838
660	fixed	5	T0	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	646	3.9068
661	fixed	5	T0	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	633	3.8401
662	fixed	5	T0	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	629	4.0163
663	fixed	5	T0	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	627	4.0307
664	fixed	5	T0	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	668	4.0126
665	fixed	5	T0	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	672	3.8793
666	fixed	5	T0	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	612	3.7558
667	fixed	5	T0	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	621	4.0240
668	fixed	5	T0	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	624	3.9993
669	fixed	5	T0	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	647	4.1165
670	fixed	5	T0	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	650	4.0191
671	fixed	5	T0	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	640	3.9512
672	fixed	5	T0	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	633	3.7686
673	fixed	5	T0	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	976	3.8567
674	fixed	5	T0	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	644	4.0283
675	fixed	5	T0	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	652	4.0544
676	fixed	5	T0	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	641	3.8281
677	fixed	5	T1	94dc22ce3d23b91b	2	1	512	-1	direct	none	1	structure	shape,data	0	GET_ROWS	model.input_embed	4620	5.4111
678	fixed	5	T1	d8f873be867a8271	251	0	256	-1	direct	none	0	structure	shape,data	0	GET_ROWS	model.input_embed	5632	17.2507
679	fixed	5	T1	79cc5f245f480542	2	1	512	-1	direct	none	0	structure	shape,data	0	GET_ROWS	model.input_embed	4401	5.1814
680	fixed	5	T1	bcd06391008a2d68	3	1	256	-1	direct	none	0	structure	shape,data	0	GET_ROWS	model.input_embed	4468	4.8597
681	fixed	5	T2	d702fd6fe588b6cb	2	2	512	-1	direct	none	0	structure	shape,data	0	GET_ROWS	model.input_embed	4355	5.0946
682	fixed	5	T2	d702fd6fe588b6cb	2	2	512	-1	capture	reinstantiate	0	none	-	-1	-	-	5477	9.1007
683	fixed	5	T2	d702fd6fe588b6cb	2	2	512	-1	replay	none	0	none	-	-1	-	-	666	4.2111
684	fixed	5	T2	d702fd6fe588b6cb	2	2	512	-1	replay	none	0	none	-	-1	-	-	736	4.2075
685	fixed	5	T2	d702fd6fe588b6cb	2	2	512	-1	replay	none	0	none	-	-1	-	-	660	4.2886
686	fixed	5	T2	d702fd6fe588b6cb	2	2	512	-1	replay	none	0	none	-	-1	-	-	651	4.0589
687	fixed	5	T2	d702fd6fe588b6cb	2	2	512	-1	replay	none	0	none	-	-1	-	-	680	4.0632
688	fixed	5	T2	d702fd6fe588b6cb	2	2	512	-1	replay	none	0	none	-	-1	-	-	626	4.2630
689	fixed	5	T2	d702fd6fe588b6cb	2	2	512	-1	replay	none	0	none	-	-1	-	-	634	4.3200
690	fixed	5	T2	d702fd6fe588b6cb	2	2	512	-1	replay	none	0	none	-	-1	-	-	640	4.1952
691	fixed	5	T2	d702fd6fe588b6cb	2	2	512	-1	replay	none	0	none	-	-1	-	-	630	4.2984
692	fixed	5	T2	d702fd6fe588b6cb	2	2	512	-1	replay	none	0	none	-	-1	-	-	658	4.2445
693	fixed	5	T2	d702fd6fe588b6cb	2	2	512	-1	replay	none	0	none	-	-1	-	-	640	4.1081
694	fixed	5	T2	d702fd6fe588b6cb	2	2	512	-1	replay	none	0	none	-	-1	-	-	616	4.0900
695	fixed	5	T2	d702fd6fe588b6cb	2	2	512	-1	replay	none	0	none	-	-1	-	-	646	4.2513
696	fixed	5	T2	d702fd6fe588b6cb	2	2	512	-1	replay	none	0	none	-	-1	-	-	698	4.2644
697	fixed	5	T2	d702fd6fe588b6cb	2	2	512	-1	replay	none	0	none	-	-1	-	-	633	4.2831
698	fixed	5	T2	d702fd6fe588b6cb	2	2	512	-1	replay	none	0	none	-	-1	-	-	1419	4.0948
699	fixed	5	T2	d702fd6fe588b6cb	2	2	512	-1	replay	none	0	none	-	-1	-	-	655	4.2789
700	fixed	5	T2	d702fd6fe588b6cb	2	2	512	-1	replay	none	0	none	-	-1	-	-	656	4.0461
701	fixed	5	T2	d702fd6fe588b6cb	2	2	512	-1	replay	none	0	none	-	-1	-	-	629	4.0848
702	fixed	5	T2	d702fd6fe588b6cb	2	2	512	-1	replay	none	0	none	-	-1	-	-	639	4.1873
