monitor_start_utc=2026-09-20T21:37:47Z server_pid=3916130 sample_seconds=1 profile=default latency_watchdog_pid=0 kernel_hazard_watchdog_pid=3919635 guard_affinity=1 guard_nice=0
threshold_mem_available_kib=4194304 threshold_swapin_bytes_per_sample=67108864 swapin_headroom_mem_available_kib=6291456 report_temperature_millicelsius=90000
threshold_maximum_gpu_busy_percent=100 enforcement=terminate_on_sample_above_threshold
sample_utc=2026-09-20T21:37:47Z affinity=0-11 nice=0 rss_kib=359880 peak_rss_kib=2937380 mem_available_kib=8878432 swapin_bytes=0 max_temp_millicelsius=81000 gpu_busy_percent=89 gtt_used_bytes=unavailable vram_used_bytes=5764022272 sclk=2625 mclk=10251
sample_utc=2026-09-20T21:38:12Z affinity=0-11 nice=0 rss_kib=472688 peak_rss_kib=2937380 mem_available_kib=8315192 swapin_bytes=1212416 max_temp_millicelsius=80000 gpu_busy_percent=96 gtt_used_bytes=unavailable vram_used_bytes=5773459456 sclk=2820 mclk=10251
sample_utc=2026-09-20T21:38:13Z affinity=0-11 nice=0 rss_kib=472696 peak_rss_kib=2937380 mem_available_kib=8309912 swapin_bytes=1314816 max_temp_millicelsius=80000 gpu_busy_percent=96 gtt_used_bytes=unavailable vram_used_bytes=5773459456 sclk=2820 mclk=10251
sample_utc=2026-09-20T21:38:14Z affinity=0-11 nice=0 rss_kib=472700 peak_rss_kib=2937380 mem_available_kib=8310228 swapin_bytes=720896 max_temp_millicelsius=80000 gpu_busy_percent=95 gtt_used_bytes=unavailable vram_used_bytes=5773459456 sclk=2820 mclk=10251
sample_utc=2026-09-20T21:38:15Z affinity=0-11 nice=0 rss_kib=472704 peak_rss_kib=2937380 mem_available_kib=8307128 swapin_bytes=1097728 max_temp_millicelsius=80000 gpu_busy_percent=97 gtt_used_bytes=unavailable vram_used_bytes=5773459456 sclk=2820 mclk=10251
sample_utc=2026-09-20T21:38:17Z affinity=0-11 nice=0 rss_kib=472704 peak_rss_kib=2937380 mem_available_kib=8303380 swapin_bytes=6406144 max_temp_millicelsius=80000 gpu_busy_percent=97 gtt_used_bytes=unavailable vram_used_bytes=5773459456 sclk=2835 mclk=10251
sample_utc=2026-09-20T21:38:18Z affinity=0-11 nice=0 rss_kib=472704 peak_rss_kib=2937380 mem_available_kib=8273568 swapin_bytes=11812864 max_temp_millicelsius=80000 gpu_busy_percent=97 gtt_used_bytes=unavailable vram_used_bytes=5773459456 sclk=2835 mclk=10251
sample_utc=2026-09-20T21:38:19Z affinity=0-11 nice=0 rss_kib=472908 peak_rss_kib=2937380 mem_available_kib=7963212 swapin_bytes=35180544 max_temp_millicelsius=80000 gpu_busy_percent=99 gtt_used_bytes=unavailable vram_used_bytes=5773459456 sclk=2805 mclk=10251
sample_utc=2026-09-20T21:38:20Z affinity=0-11 nice=0 rss_kib=472908 peak_rss_kib=2937380 mem_available_kib=7902880 swapin_bytes=1019904 max_temp_millicelsius=80000 gpu_busy_percent=96 gtt_used_bytes=unavailable vram_used_bytes=5773459456 sclk=2820 mclk=10251
sample_utc=2026-09-20T21:38:21Z affinity=0-11 nice=0 rss_kib=472916 peak_rss_kib=2937380 mem_available_kib=7884828 swapin_bytes=1597440 max_temp_millicelsius=80000 gpu_busy_percent=96 gtt_used_bytes=unavailable vram_used_bytes=5773459456 sclk=2820 mclk=10251
sample_utc=2026-09-20T21:38:22Z affinity=0-11 nice=0 rss_kib=472916 peak_rss_kib=2937380 mem_available_kib=7808356 swapin_bytes=696320 max_temp_millicelsius=79000 gpu_busy_percent=96 gtt_used_bytes=unavailable vram_used_bytes=5773459456 sclk=2820 mclk=10251
sample_utc=2026-09-20T21:38:23Z affinity=0-11 nice=0 rss_kib=472916 peak_rss_kib=2937380 mem_available_kib=7729712 swapin_bytes=10321920 max_temp_millicelsius=79250 gpu_busy_percent=96 gtt_used_bytes=unavailable vram_used_bytes=5773459456 sclk=2820 mclk=10251
sample_utc=2026-09-20T21:38:24Z affinity=0-11 nice=0 rss_kib=472920 peak_rss_kib=2937380 mem_available_kib=7638044 swapin_bytes=2408448 max_temp_millicelsius=79000 gpu_busy_percent=97 gtt_used_bytes=unavailable vram_used_bytes=5773459456 sclk=2820 mclk=10251
sample_utc=2026-09-20T21:38:25Z affinity=0-11 nice=0 rss_kib=472920 peak_rss_kib=2937380 mem_available_kib=8130612 swapin_bytes=786432 max_temp_millicelsius=79000 gpu_busy_percent=97 gtt_used_bytes=unavailable vram_used_bytes=5773459456 sclk=2835 mclk=10251
sample_utc=2026-09-20T21:38:27Z affinity=0-11 nice=0 rss_kib=472920 peak_rss_kib=2937380 mem_available_kib=8121628 swapin_bytes=5292032 max_temp_millicelsius=79000 gpu_busy_percent=97 gtt_used_bytes=unavailable vram_used_bytes=5773459456 sclk=2835 mclk=10251
sample_utc=2026-09-20T21:38:28Z affinity=0-11 nice=0 rss_kib=472920 peak_rss_kib=2937380 mem_available_kib=8119832 swapin_bytes=737280 max_temp_millicelsius=79000 gpu_busy_percent=97 gtt_used_bytes=unavailable vram_used_bytes=5773459456 sclk=2835 mclk=10251
sample_utc=2026-09-20T21:38:29Z affinity=0-11 nice=0 rss_kib=472920 peak_rss_kib=2937380 mem_available_kib=8139940 swapin_bytes=2035712 max_temp_millicelsius=79000 gpu_busy_percent=96 gtt_used_bytes=unavailable vram_used_bytes=5773459456 sclk=2835 mclk=10251
sample_utc=2026-09-20T21:38:30Z affinity=0-11 nice=0 rss_kib=472920 peak_rss_kib=2937380 mem_available_kib=8168268 swapin_bytes=2551808 max_temp_millicelsius=79000 gpu_busy_percent=96 gtt_used_bytes=unavailable vram_used_bytes=5773459456 sclk=2835 mclk=10251
sample_utc=2026-09-20T21:38:31Z affinity=0-11 nice=0 rss_kib=472920 peak_rss_kib=2937380 mem_available_kib=8172636 swapin_bytes=253952 max_temp_millicelsius=79000 gpu_busy_percent=97 gtt_used_bytes=unavailable vram_used_bytes=5773459456 sclk=2835 mclk=10251
sample_utc=2026-09-20T21:38:32Z affinity=0-11 nice=0 rss_kib=472920 peak_rss_kib=2937380 mem_available_kib=8195408 swapin_bytes=4517888 max_temp_millicelsius=79000 gpu_busy_percent=97 gtt_used_bytes=unavailable vram_used_bytes=5773459456 sclk=2835 mclk=10251
sample_utc=2026-09-20T21:38:33Z affinity=0-11 nice=0 rss_kib=472920 peak_rss_kib=2937380 mem_available_kib=8201784 swapin_bytes=4214784 max_temp_millicelsius=79000 gpu_busy_percent=97 gtt_used_bytes=unavailable vram_used_bytes=5773459456 sclk=2835 mclk=10251
sample_utc=2026-09-20T21:38:34Z affinity=0-11 nice=0 rss_kib=472920 peak_rss_kib=2937380 mem_available_kib=8192696 swapin_bytes=647168 max_temp_millicelsius=79000 gpu_busy_percent=97 gtt_used_bytes=unavailable vram_used_bytes=5773459456 sclk=2835 mclk=10251
sample_utc=2026-09-20T21:38:35Z affinity=0-11 nice=0 rss_kib=472924 peak_rss_kib=2937380 mem_available_kib=8195964 swapin_bytes=1212416 max_temp_millicelsius=79000 gpu_busy_percent=97 gtt_used_bytes=unavailable vram_used_bytes=5773459456 sclk=2835 mclk=10251
sample_utc=2026-09-20T21:38:36Z affinity=0-11 nice=0 rss_kib=472932 peak_rss_kib=2937380 mem_available_kib=8193412 swapin_bytes=917504 max_temp_millicelsius=79000 gpu_busy_percent=97 gtt_used_bytes=unavailable vram_used_bytes=5773459456 sclk=2835 mclk=10251
sample_utc=2026-09-20T21:38:38Z affinity=0-11 nice=0 rss_kib=472932 peak_rss_kib=2937380 mem_available_kib=8187932 swapin_bytes=2109440 max_temp_millicelsius=79000 gpu_busy_percent=96 gtt_used_bytes=unavailable vram_used_bytes=5773459456 sclk=2835 mclk=10251
sample_utc=2026-09-20T21:38:39Z affinity=0-11 nice=0 rss_kib=472944 peak_rss_kib=2937380 mem_available_kib=8187444 swapin_bytes=1146880 max_temp_millicelsius=79000 gpu_busy_percent=97 gtt_used_bytes=unavailable vram_used_bytes=5773459456 sclk=2835 mclk=10251
sample_utc=2026-09-20T21:38:40Z affinity=0-11 nice=0 rss_kib=472948 peak_rss_kib=2937380 mem_available_kib=8182268 swapin_bytes=5005312 max_temp_millicelsius=78000 gpu_busy_percent=97 gtt_used_bytes=unavailable vram_used_bytes=5773459456 sclk=2835 mclk=10251
sample_utc=2026-09-20T21:38:41Z affinity=0-11 nice=0 rss_kib=472948 peak_rss_kib=2937380 mem_available_kib=8182484 swapin_bytes=401408 max_temp_millicelsius=78000 gpu_busy_percent=97 gtt_used_bytes=unavailable vram_used_bytes=5773459456 sclk=2835 mclk=10251
sample_utc=2026-09-20T21:38:42Z affinity=0-11 nice=0 rss_kib=472948 peak_rss_kib=2937380 mem_available_kib=8185264 swapin_bytes=503808 max_temp_millicelsius=78000 gpu_busy_percent=97 gtt_used_bytes=unavailable vram_used_bytes=5773459456 sclk=2835 mclk=10251
sample_utc=2026-09-20T21:38:43Z affinity=0-11 nice=0 rss_kib=472948 peak_rss_kib=2937380 mem_available_kib=8183612 swapin_bytes=180224 max_temp_millicelsius=78000 gpu_busy_percent=96 gtt_used_bytes=unavailable vram_used_bytes=5773459456 sclk=2835 mclk=10251
sample_utc=2026-09-20T21:38:44Z affinity=0-11 nice=0 rss_kib=472956 peak_rss_kib=2937380 mem_available_kib=8171528 swapin_bytes=1261568 max_temp_millicelsius=78000 gpu_busy_percent=96 gtt_used_bytes=unavailable vram_used_bytes=5773459456 sclk=2835 mclk=10251
sample_utc=2026-09-20T21:38:45Z affinity=0-11 nice=0 rss_kib=472984 peak_rss_kib=2937380 mem_available_kib=8206684 swapin_bytes=1699840 max_temp_millicelsius=78000 gpu_busy_percent=72 gtt_used_bytes=unavailable vram_used_bytes=5773459456 sclk=2835 mclk=10251
monitor_stop_utc=2026-09-20T21:38:46Z reason=server_exited
