timestamp	memory_used_mib	memory_reserved_mib	utilization_gpu_pct	utilization_memory_pct	sm_clock_mhz	power_draw_w
2026/08/31 15:01:12.641	6272	402	49	5	2850	56.47
2026/08/31 15:01:12.741	6272	402	49	5	2850	56.47
2026/08/31 15:01:12.841	6272	402	49	5	2850	56.40
2026/08/31 15:01:12.941	6272	402	49	5	2850	56.40
2026/08/31 15:01:13.041	6272	402	49	5	2850	56.40
2026/08/31 15:01:13.142	6272	402	49	5	2850	56.40
2026/08/31 15:01:13.242	6272	402	49	5	2850	56.40
2026/08/31 15:01:13.342	6272	402	46	5	2850	56.37
2026/08/31 15:01:13.442	6272	402	46	5	2850	56.37
2026/08/31 15:01:13.542	1482	402	46	5	2850	56.37
2026/08/31 15:01:13.644	1252	402	46	5	2850	56.37
2026/08/31 15:01:13.744	1225	402	46	5	2850	56.37
2026/08/31 15:01:13.844	1225	402	47	5	2850	58.19
2026/08/31 15:01:13.944	1225	402	47	5	2850	58.19
2026/08/31 15:01:14.044	1225	402	47	5	2850	58.19
2026/08/31 15:01:14.144	1225	402	47	5	2850	58.19
2026/08/31 15:01:14.244	1225	402	47	5	2850	58.19
2026/08/31 15:01:14.344	1225	402	47	4	2850	58.17
2026/08/31 15:01:14.445	1225	402	47	4	2850	58.17
2026/08/31 15:01:14.545	1225	402	47	4	2850	58.17
2026/08/31 15:01:14.645	1225	402	47	4	2850	58.17
2026/08/31 15:01:14.745	1225	402	47	4	2850	58.17
2026/08/31 15:01:14.845	1225	402	49	5	2850	56.73
2026/08/31 15:01:14.945	1225	402	49	5	2850	56.73
2026/08/31 15:01:15.045	1225	402	49	5	2850	56.73
2026/08/31 15:01:15.145	1225	402	49	5	2850	56.73
2026/08/31 15:01:15.245	1225	402	49	5	2850	56.73
2026/08/31 15:01:15.346	1225	402	49	5	2850	56.45
2026/08/31 15:01:15.446	1225	402	49	5	2850	56.45
2026/08/31 15:01:15.546	1225	402	49	5	2850	56.45
2026/08/31 15:01:15.646	1225	402	49	5	2850	56.45
2026/08/31 15:01:15.746	1225	402	49	5	2850	56.45
2026/08/31 15:01:15.846	1225	402	48	5	2850	56.40
2026/08/31 15:01:15.946	1225	402	48	5	2850	56.40
2026/08/31 15:01:16.046	1225	402	48	5	2850	56.40
2026/08/31 15:01:16.146	1225	402	48	5	2850	56.40
2026/08/31 15:01:16.247	1225	402	48	5	2850	56.40
2026/08/31 15:01:16.347	1225	402	47	5	2850	56.38
2026/08/31 15:01:16.447	1225	402	47	5	2850	56.38
2026/08/31 15:01:16.547	1225	402	47	5	2850	56.38
2026/08/31 15:01:16.647	1225	402	47	5	2850	56.38
2026/08/31 15:01:16.747	1225	402	47	5	2850	56.38
2026/08/31 15:01:16.847	1225	402	47	4	2850	56.28
2026/08/31 15:01:16.947	1225	402	47	4	2850	56.28
2026/08/31 15:01:17.047	1225	402	47	4	2850	56.28
2026/08/31 15:01:17.148	1225	402	47	4	2850	56.28
2026/08/31 15:01:17.248	1225	402	47	4	2850	56.28
2026/08/31 15:01:17.348	1225	402	44	4	2850	56.28
2026/08/31 15:01:17.448	1225	402	44	4	2850	56.28
2026/08/31 15:01:17.548	1225	402	44	4	2850	56.28
2026/08/31 15:01:17.648	1225	402	44	4	2850	56.28
2026/08/31 15:01:17.748	1225	402	44	4	2850	56.28
2026/08/31 15:01:17.848	1225	402	48	5	2850	56.19
2026/08/31 15:01:17.949	1225	402	48	5	2850	56.19
2026/08/31 15:01:18.049	1225	402	48	5	2850	56.19
2026/08/31 15:01:18.149	1225	402	48	5	2850	56.19
2026/08/31 15:01:18.249	1225	402	48	5	2850	56.19
2026/08/31 15:01:18.349	1225	402	45	4	2850	56.28
2026/08/31 15:01:18.449	1225	402	45	4	2850	56.28
2026/08/31 15:01:18.549	1225	402	45	4	2850	56.28
2026/08/31 15:01:18.649	1225	402	45	4	2850	56.28
2026/08/31 15:01:18.749	1225	402	45	4	2850	56.28
2026/08/31 15:01:18.850	1225	402	46	4	2850	56.41
2026/08/31 15:01:18.950	1225	402	46	4	2850	56.41
2026/08/31 15:01:19.050	1225	402	46	4	2850	56.41
2026/08/31 15:01:19.150	1225	402	46	4	2850	56.41
2026/08/31 15:01:19.250	1225	402	46	4	2850	56.41
2026/08/31 15:01:19.350	1225	402	52	5	2850	56.45
2026/08/31 15:01:19.450	1225	402	52	5	2850	56.45
2026/08/31 15:01:19.550	1225	402	52	5	2850	56.45
2026/08/31 15:01:19.650	1225	402	52	5	2850	56.45
2026/08/31 15:01:19.751	1225	402	52	5	2850	56.45
2026/08/31 15:01:19.851	1225	402	50	5	2850	56.37
2026/08/31 15:01:19.951	1225	402	50	5	2850	56.37
2026/08/31 15:01:20.051	1225	402	50	5	2850	56.37
2026/08/31 15:01:20.151	1225	402	50	5	2850	56.37
2026/08/31 15:01:20.251	1225	402	50	5	2850	56.37
2026/08/31 15:01:20.351	1225	402	50	5	2850	56.44
2026/08/31 15:01:20.451	1225	402	50	5	2850	56.44
2026/08/31 15:01:20.552	1225	402	50	5	2850	56.44
2026/08/31 15:01:20.652	1225	402	50	5	2850	56.44
2026/08/31 15:01:20.752	1225	402	50	5	2850	56.44
2026/08/31 15:01:20.852	1225	402	49	5	2850	56.39
2026/08/31 15:01:20.952	1225	402	49	5	2850	56.39
2026/08/31 15:01:21.052	1225	402	49	5	2850	56.39
2026/08/31 15:01:21.152	1225	402	49	5	2850	56.39
2026/08/31 15:01:21.252	1225	402	49	5	2850	56.39
2026/08/31 15:01:21.352	1225	402	49	5	2850	56.37
2026/08/31 15:01:21.453	1225	402	49	5	2850	56.37
2026/08/31 15:01:21.553	1225	402	49	5	2850	56.37
2026/08/31 15:01:21.653	1225	402	49	5	2850	56.37
2026/08/31 15:01:21.753	1225	402	49	5	2850	56.37
2026/08/31 15:01:21.853	1225	402	48	4	2850	56.31
2026/08/31 15:01:21.953	1225	402	48	4	2850	56.31
2026/08/31 15:01:22.053	1225	402	48	4	2850	56.31
2026/08/31 15:01:22.153	1225	402	48	4	2850	56.31
2026/08/31 15:01:22.254	1225	402	48	4	2850	56.31
2026/08/31 15:01:22.354	1225	402	50	5	2850	56.53
2026/08/31 15:01:22.454	1225	402	50	5	2850	56.53
2026/08/31 15:01:22.554	1225	402	50	5	2850	56.53
2026/08/31 15:01:22.654	1225	402	50	5	2850	56.53
2026/08/31 15:01:22.754	1225	402	50	5	2850	56.53
2026/08/31 15:01:22.854	1225	402	48	4	2850	56.49
2026/08/31 15:01:22.954	1225	402	48	4	2850	56.49
2026/08/31 15:01:23.055	1225	402	48	4	2850	56.49
2026/08/31 15:01:23.155	1225	402	48	4	2850	56.49
2026/08/31 15:01:23.255	1225	402	48	4	2850	56.49
2026/08/31 15:01:23.355	1225	402	48	5	2850	56.64
2026/08/31 15:01:23.455	1225	402	48	5	2850	56.64
2026/08/31 15:01:23.555	1225	402	48	5	2850	56.64
2026/08/31 15:01:23.655	1225	402	48	5	2850	56.64
2026/08/31 15:01:23.755	1225	402	48	5	2850	56.64
2026/08/31 15:01:23.856	1225	402	50	5	2850	56.51
2026/08/31 15:01:23.956	1225	402	50	5	2850	56.51
2026/08/31 15:01:24.056	1225	402	50	5	2850	56.51
2026/08/31 15:01:24.156	1225	402	50	5	2850	56.51
2026/08/31 15:01:24.256	1225	402	50	5	2850	56.51
2026/08/31 15:01:24.356	1225	402	50	5	2850	56.48
2026/08/31 15:01:24.456	1225	402	50	5	2850	56.48
2026/08/31 15:01:24.556	1225	402	50	5	2850	56.48
2026/08/31 15:01:24.657	1225	402	50	5	2850	56.48
2026/08/31 15:01:24.757	1225	402	50	5	2850	56.48
2026/08/31 15:01:24.857	1225	402	50	5	2850	56.26
2026/08/31 15:01:24.957	1225	402	50	5	2850	56.26
2026/08/31 15:01:25.057	1225	402	50	5	2850	56.26
2026/08/31 15:01:25.157	1225	402	50	5	2850	56.26
2026/08/31 15:01:25.257	1225	402	50	5	2850	56.26
2026/08/31 15:01:25.357	1225	402	49	5	2850	56.33
2026/08/31 15:01:25.458	1225	402	49	5	2850	56.33
2026/08/31 15:01:25.558	1225	402	49	5	2850	56.33
2026/08/31 15:01:25.658	1225	402	49	5	2850	56.33
2026/08/31 15:01:25.758	1225	402	49	5	2850	56.33
2026/08/31 15:01:25.858	1225	402	49	5	2850	56.31
2026/08/31 15:01:25.958	1225	402	49	5	2850	56.31
2026/08/31 15:01:26.058	1225	402	49	5	2850	56.31
2026/08/31 15:01:26.158	1225	402	49	5	2850	56.31
2026/08/31 15:01:26.259	1225	402	49	5	2850	56.31
2026/08/31 15:01:26.359	1225	402	48	5	2850	56.24
2026/08/31 15:01:26.459	1225	402	48	5	2850	56.24
2026/08/31 15:01:26.559	1225	402	48	5	2850	56.24
2026/08/31 15:01:26.659	1225	402	48	5	2850	56.24
2026/08/31 15:01:26.759	1225	402	48	5	2850	56.24
2026/08/31 15:01:26.859	1225	402	48	4	2850	56.22
2026/08/31 15:01:26.960	1225	402	48	4	2850	56.22
2026/08/31 15:01:27.060	1225	402	48	4	2850	56.22
2026/08/31 15:01:27.160	1225	402	48	4	2850	56.22
2026/08/31 15:01:27.260	1225	402	48	4	2850	56.22
2026/08/31 15:01:27.360	1225	402	49	5	2850	56.25
2026/08/31 15:01:27.460	1225	402	49	5	2850	56.25
2026/08/31 15:01:27.560	1225	402	49	5	2850	56.25
2026/08/31 15:01:27.660	1225	402	49	5	2850	56.25
2026/08/31 15:01:27.760	1225	402	49	5	2850	56.25
2026/08/31 15:01:27.861	1225	402	48	4	2850	56.25
2026/08/31 15:01:27.961	1225	402	48	4	2850	56.25
2026/08/31 15:01:28.061	1225	402	48	4	2850	56.25
2026/08/31 15:01:28.161	1225	402	48	4	2850	56.25
2026/08/31 15:01:28.261	1225	402	48	4	2850	56.25
2026/08/31 15:01:28.361	1225	402	48	5	2850	56.47
2026/08/31 15:01:28.461	1225	402	48	5	2850	56.47
2026/08/31 15:01:28.562	1225	402	48	5	2850	56.47
2026/08/31 15:01:28.662	1225	402	48	5	2850	56.47
2026/08/31 15:01:28.762	1225	402	48	5	2850	56.47
2026/08/31 15:01:28.862	1225	402	45	4	2850	56.50
2026/08/31 15:01:28.962	1225	402	45	4	2850	56.50
2026/08/31 15:01:29.062	1225	402	45	4	2850	56.50
2026/08/31 15:01:29.162	1225	402	45	4	2850	56.50
2026/08/31 15:01:29.262	1225	402	45	4	2850	56.50
2026/08/31 15:01:29.362	1225	402	49	5	2850	56.36
2026/08/31 15:01:29.463	1225	402	49	5	2850	56.36
2026/08/31 15:01:29.563	1225	402	49	5	2850	56.36
2026/08/31 15:01:29.663	1225	402	49	5	2850	56.36
2026/08/31 15:01:29.763	1225	402	49	5	2850	56.36
2026/08/31 15:01:29.863	1225	402	48	4	2850	56.30
2026/08/31 15:01:29.963	1225	402	48	4	2850	56.30
2026/08/31 15:01:30.063	1225	402	48	4	2850	56.30
2026/08/31 15:01:30.163	1225	402	48	4	2850	56.30
2026/08/31 15:01:30.264	1225	402	48	4	2850	56.30
2026/08/31 15:01:30.364	1225	402	47	5	2850	56.33
2026/08/31 15:01:30.464	1225	402	47	5	2850	56.33
2026/08/31 15:01:30.564	1225	402	47	5	2850	56.33
2026/08/31 15:01:30.664	1225	402	47	5	2850	56.33
2026/08/31 15:01:30.764	1225	402	47	5	2850	56.33
2026/08/31 15:01:30.864	1225	402	48	4	2850	56.32
2026/08/31 15:01:30.964	1225	402	48	4	2850	56.32
2026/08/31 15:01:31.065	1225	402	48	4	2850	56.32
2026/08/31 15:01:31.165	1225	402	48	4	2850	56.32
2026/08/31 15:01:31.265	1225	402	48	4	2850	56.32
2026/08/31 15:01:31.365	1225	402	47	5	2850	56.79
2026/08/31 15:01:31.465	1225	402	47	5	2850	56.79
2026/08/31 15:01:31.565	1225	402	47	5	2850	56.79
2026/08/31 15:01:31.665	1225	402	47	5	2850	56.79
2026/08/31 15:01:31.765	1225	402	47	5	2850	56.79
2026/08/31 15:01:31.866	1225	402	47	4	2850	56.64
2026/08/31 15:01:31.966	1225	402	47	4	2850	56.64
2026/08/31 15:01:32.066	1225	402	47	4	2850	56.64
2026/08/31 15:01:32.166	1225	402	47	4	2850	56.64
2026/08/31 15:01:32.266	1225	402	47	4	2850	56.64
2026/08/31 15:01:32.366	1225	402	48	5	2850	56.12
2026/08/31 15:01:32.466	1225	402	48	5	2850	56.12
2026/08/31 15:01:32.566	1225	402	48	5	2850	56.12
2026/08/31 15:01:32.667	1225	402	48	5	2850	56.12
