graph_ordinal	t_begin_ns	key	key_ordinal	topology_digest	pointer_digest	n_nodes	n_tokens	n_outputs	n_kv	n_rs	enabled	compatible	properties_changed	change_reason	change_node	change_op	change_name	change_categories	warmup_before	warmup_after	action	executable	host_us	device_ms
351	1788562119467899895	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	468	3.6980
352	1788562119472387383	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	465	3.7596
353	1788562119476932730	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	465	3.7262
354	1788562119481442260	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	464	3.7371
355	1788562119485965085	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	464	3.7366
356	1788562119490482620	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	462	3.7394
357	1788562119495011786	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	468	3.7157
358	1788562119499520655	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	462	3.7353
359	1788562119504038971	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	465	3.7168
360	1788562119508545415	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	462	3.7158
361	1788562119513042672	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	464	3.7559
362	1788562119517579363	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	462	3.7114
363	1788562119522069075	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	464	3.7436
364	1788562119526604414	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	461	3.7469
365	1788562119531130955	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	465	3.7118
366	1788562119535629815	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	462	3.7304
367	1788562119540145937	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	466	3.7399
368	1788562119544671968	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	464	3.7129
369	1788562119549167502	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	464	3.7253
370	1788562119553675899	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	463	3.7465
371	1788562119558202752	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	464	3.7089
372	1788562119562694578	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	462	3.7645
373	1788562119567245265	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	464	3.7269
374	1788562119571805490	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	462	3.7273
375	1788562119576323105	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	462	3.7701
376	1788562119580877148	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	464	3.7245
377	1788562119585387770	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	463	3.7048
378	1788562119589878705	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	465	3.7443
379	1788562119594418492	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	464	3.7162
380	1788562119598919235	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	466	3.7094
381	1788562119603470463	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	462	3.7740
382	1788562119608028564	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	464	3.7208
383	1788562119612532283	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	463	3.7412
384	1788562119617052874	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	464	3.7354
385	1788562119621573123	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	462	3.7196
386	1788562119626078145	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	463	3.7233
387	1788562119630579700	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	461	3.7438
388	1788562119635104548	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	464	3.7080
389	1788562119639595002	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	462	3.7329
390	1788562119644117637	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	465	3.7512
391	1788562119648655309	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	463	3.7038
392	1788562120160050711	0x7f7af08c93b0	1	802ba1f19f5ea689	439a0fd9a059e2a3	1459	4	1	256	-1	1	1	1	structure	0	GET_ROWS	model.input_embed	shape,data	1	0	direct	none	2570	4.6171
393	1788562120165996044	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	1	structure	0	GET_ROWS	model.input_embed	shape,data	0	0	direct	none	2184	4.2086
394	1788562120171003849	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	0	1	capture	update	1659	4.9449
395	1788562120176750239	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	474	3.7119
396	1788562120181257534	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	472	3.7496
397	1788562120185798924	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	468	3.7285
398	1788562120190310658	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	472	3.7105
399	1788562120194820358	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	471	3.7305
400	1788562120199343593	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	468	3.7461
401	1788562120203877960	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	472	3.7000
402	1788562120208364326	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	468	3.7400
403	1788562120212893042	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	470	3.7299
404	1788562120217408754	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	466	3.7022
405	1788562120221893447	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	471	3.7627
406	1788562120226444625	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	468	3.7183
407	1788562120230969624	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	479	3.7259
408	1788562120235505563	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	512	3.7418
409	1788562120240081297	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	474	3.7244
410	1788562120244600545	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	475	3.7220
411	1788562120249126395	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	475	3.7463
412	1788562120253701057	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	472	3.7245
413	1788562120258227609	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	474	3.7283
414	1788562120262747288	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	470	3.7704
415	1788562120267304117	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	473	3.7069
416	1788562120271833213	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	475	3.7567
417	1788562120276964930	0x7f7af08c93b0	1	94dc22ce3d23b91b	7c4559878961a07b	1459	2	1	512	-1	1	1	1	structure	0	GET_ROWS	model.input_embed	shape,data	1	0	direct	none	2584	4.6055
418	1788562120282136682	0x7f7af08c93b0	1	d8f873be867a8271	ddb557abc1c1694b	1459	251	0	256	-1	1	1	1	structure	0	GET_ROWS	model.input_embed	shape,data	0	0	direct	none	3066	15.9352
419	1788562120302250516	0x7f7af08c93b0	1	79cc5f245f480542	a107d5712f53f2bc	1459	2	1	512	-1	1	1	1	structure	0	GET_ROWS	model.input_embed	shape,data	0	0	direct	none	2489	4.5834
420	1788562120307397932	0x7f7af08c93b0	1	bcd06391008a2d68	c41dd1f2af32248f	1459	3	1	256	-1	1	1	1	structure	0	GET_ROWS	model.input_embed	shape,data	0	0	direct	none	2506	4.4753
421	1788562120313369184	0x7f7af08c93b0	1	d702fd6fe588b6cb	a107d5712f53f2bc	1459	2	2	512	-1	1	1	1	structure	0	GET_ROWS	model.input_embed	shape,data	0	0	direct	none	2489	4.5361
422	1788562120318954202	0x7f7af08c93b0	1	d702fd6fe588b6cb	a107d5712f53f2bc	1459	2	2	512	-1	1	1	0	none	-1	-	-	-	0	1	capture	reinstantiate	2556	6.1037
423	1788562120326091461	0x7f7af08c93b0	1	d702fd6fe588b6cb	a107d5712f53f2bc	1459	2	2	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	478	4.0328
424	1788562120331159238	0x7f7af08c93b0	1	d702fd6fe588b6cb	a107d5712f53f2bc	1459	2	2	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	473	4.0549
425	1788562120336247544	0x7f7af08c93b0	1	d702fd6fe588b6cb	a107d5712f53f2bc	1459	2	2	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	473	4.0129
426	1788562120341285695	0x7f7af08c93b0	1	d702fd6fe588b6cb	a107d5712f53f2bc	1459	2	2	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	474	4.0322
427	1788562120346349004	0x7f7af08c93b0	1	d702fd6fe588b6cb	a107d5712f53f2bc	1459	2	2	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	471	4.0484
428	1788562120351427812	0x7f7af08c93b0	1	d702fd6fe588b6cb	a107d5712f53f2bc	1459	2	2	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	469	4.0210
429	1788562120356478978	0x7f7af08c93b0	1	d702fd6fe588b6cb	a107d5712f53f2bc	1459	2	2	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	469	4.0348
430	1788562120361539381	0x7f7af08c93b0	1	d702fd6fe588b6cb	a107d5712f53f2bc	1459	2	2	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	470	4.0152
431	1788562120366590146	0x7f7af08c93b0	1	d702fd6fe588b6cb	a107d5712f53f2bc	1459	2	2	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	470	4.0225
432	1788562120371638607	0x7f7af08c93b0	1	d702fd6fe588b6cb	a107d5712f53f2bc	1459	2	2	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	469	4.0356
433	1788562120376700703	0x7f7af08c93b0	1	d702fd6fe588b6cb	a107d5712f53f2bc	1459	2	2	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	469	4.0147
434	1788562120381752761	0x7f7af08c93b0	1	d702fd6fe588b6cb	a107d5712f53f2bc	1459	2	2	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	470	4.0419
435	1788562120386821019	0x7f7af08c93b0	1	d702fd6fe588b6cb	a107d5712f53f2bc	1459	2	2	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	470	4.0462
436	1788562120391903654	0x7f7af08c93b0	1	d702fd6fe588b6cb	a107d5712f53f2bc	1459	2	2	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	476	4.0140
437	1788562120396968195	0x7f7af08c93b0	1	d702fd6fe588b6cb	a107d5712f53f2bc	1459	2	2	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	475	4.0438
438	1788562120402041773	0x7f7af08c93b0	1	d702fd6fe588b6cb	a107d5712f53f2bc	1459	2	2	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	472	4.0365
439	1788562120407103158	0x7f7af08c93b0	1	d702fd6fe588b6cb	a107d5712f53f2bc	1459	2	2	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	471	4.0324
440	1788562120412160205	0x7f7af08c93b0	1	d702fd6fe588b6cb	a107d5712f53f2bc	1459	2	2	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	471	4.0293
441	1788562120417213064	0x7f7af08c93b0	1	d702fd6fe588b6cb	a107d5712f53f2bc	1459	2	2	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	470	4.0159
442	1788562120422392861	0x7f7af08c93b0	1	d702fd6fe588b6cb	a107d5712f53f2bc	1459	2	2	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	588	4.0440
443	1788562120427594239	0x7f7af08c93b0	1	d702fd6fe588b6cb	a107d5712f53f2bc	1459	2	2	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	472	4.0283
444	1788562120432655744	0x7f7af08c93b0	1	d702fd6fe588b6cb	a107d5712f53f2bc	1459	2	2	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	470	4.0095
445	1788562120437699035	0x7f7af08c93b0	1	d702fd6fe588b6cb	a107d5712f53f2bc	1459	2	2	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	467	4.0506
446	1788562120442807218	0x7f7af08c93b0	1	d702fd6fe588b6cb	a107d5712f53f2bc	1459	2	2	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	477	4.0368
447	1788562120447893791	0x7f7af08c93b0	1	d702fd6fe588b6cb	a107d5712f53f2bc	1459	2	2	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	478	4.0114
448	1788562120452947040	0x7f7af08c93b0	1	d702fd6fe588b6cb	a107d5712f53f2bc	1459	2	2	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	471	4.0281
449	1788562120458006131	0x7f7af08c93b0	1	d702fd6fe588b6cb	a107d5712f53f2bc	1459	2	2	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	469	4.0310
450	1788562120463072115	0x7f7af08c93b0	1	d702fd6fe588b6cb	a107d5712f53f2bc	1459	2	2	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	469	4.0500
451	1788562120468149119	0x7f7af08c93b0	1	d702fd6fe588b6cb	a107d5712f53f2bc	1459	2	2	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	469	4.0135
452	1788562120473597450	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	1	structure	0	GET_ROWS	model.input_embed	shape,data	1	0	direct	none	2184	4.1761
453	1788562120478581911	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	0	1	capture	reinstantiate	2262	5.4499
454	1788562120484837827	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	474	3.7577
455	1788562120489390428	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	469	3.7134
456	1788562120493903955	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	470	3.7543
457	1788562120498447960	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	466	3.7350
458	1788562120502969201	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	467	3.7180
459	1788562120507477098	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	467	3.7324
460	1788562120511987840	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	468	3.7479
461	1788562120516526825	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	468	3.6978
462	1788562120521007571	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	468	3.7372
463	1788562120525536938	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	465	3.7356
464	1788562120530061496	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	467	3.7024
465	1788562120534551379	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	465	3.7636
466	1788562120539098940	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	468	3.7241
467	1788562120543612187	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	467	3.7264
468	1788562120548134080	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	469	3.7432
469	1788562120552670641	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	465	3.7285
470	1788562120557187574	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	467	3.7182
471	1788562120561690852	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	463	3.7436
472	1788562120566221512	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	466	3.7255
473	1788562120570736462	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	530	4.0979
474	1788562120575682881	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	471	3.7798
475	1788562120580255980	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	471	3.7083
476	1788562120584759659	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	467	3.7379
477	1788562120589289026	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	468	3.7517
478	1788562120593834924	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	468	3.7180
479	1788562120598342270	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	466	3.7240
480	1788562120602851870	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	467	3.8773
481	1788562120607523534	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	466	3.7134
482	1788562120612019518	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	468	3.7201
483	1788562120616534448	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	465	3.7386
484	1788562120621053516	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	468	3.7091
485	1788562120625551374	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	466	3.7434
486	1788562120630073357	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	467	3.7455
487	1788562120634605730	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	464	3.7191
488	1788562120639111032	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	467	3.7360
489	1788562120643639367	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	467	3.7376
490	1788562120648168073	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	468	3.6945
491	1788562120652653427	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	465	3.7399
492	1788562120657177424	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	466	3.7298
493	1788562120661693666	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	463	3.7065
494	1788562120666190833	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	465	3.7601
495	1788562120670735549	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	464	3.7216
496	1788562120675237104	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	466	3.7436
